classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
21,JUL,,,,LA MISS,BELIEVE / D'OR ET DE PLATINE,2022,18,Kakou,,JuL,,2021-12-10,,
22,IMAGINE DRAGONS,,,,ENEMY,POLYDOR / INTERSCOPE RECORDS,2022,18,Mattman & Robin,,Justin Tranter,JID,2021-10-28,sample,‎the house 𝐏𝐀𝐑𝐓 𝐎𝐍𝐄 - ‎beenibroh
23,KUNGS,,,,CLAP YOUR HANDS,ISLAND DEF JAM,2022,18,Kungs,,Kungs,MNDR,2022-02-18,sample,Happy Song - Babys Gang
24,JAYMES YOUNG,,,,INFINITY,WEA / ATLANTIC RECORDS,2022,18,Billboard (Producer),Jaymes Young,Billboard (Producer),Jaymes Young,2017-06-23,sample,infiniti - Lil Soda Boi
25,TIAKOLA,,,,M3LO,SONY MUSIC ENTERTAINMENT / WATI-B,2022,18,Muijiza,XAVii,Tiakola,Muijiza,2022-04-22,sample,"M3lo, Meuda et So Bad (Tiakola Remix) - Iverstar $"
26,GLASS ANIMALS,,,,HEAT WAVES,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2022,18,Dave Bayley,,Dave Bayley,,2020-06-29,sample,Guess What’s Back - David0Mario
27,ELLEY DUHÉ,,,,MIDDLE OF THE NIGHT,SONY MUSIC ENTERTAINMENT / NOT FIT FOR SOCIETY/RCA RECORDS,2022,18,Andrew Wells,,RØMANS,Elley Duhé,2020-01-10,interpolation,Asturias - Isaac Albéniz
28,GABRY PONTE/LUM!X/PREZIOSO,,,,THUNDER,WEA / SPINNIN' RECORDS,2022,18,Prezioso,Gabry Ponte,Prezioso,Alessandro Hueber,2021-05-07,sample,Viento - Gabry Ponte
29,CKAY,,,,LOVE NWANTITI,WEA / WM SOUTH AFRICA,2022,18,CKay,,CKay,,2019-08-29,,
30,FIREBOY DML,ED SHEERAN,,,PERU,EMPIRE / YBNL NATION/EMPIRE,2022,18,Shizzi,Kolten,Ivory Scott,Fireboy DML,2021-07-20,interpolation,Grateful - Brighton Ck
31,FARRUKO,,,,PEPAS,SONY MUSIC ENTERTAINMENT / RCA,2022,18,Sharo Towers,Ghetto,IAmChino,Juan Manuel Gomez,2021-06-24,sample,Dos Tres Trucos - Paola Suárez
32,KALASH,DAMSO,,,I LOVE YOU,BELIEVE / PLAY TWO,2022,18,Hypnotic Beatz,Shaz (FRA),Damso,Kalash,2022-04-29,,
33,FARRUKO,,,,EL INCOMPRENDIDO,SONY MUSIC ENTERTAINMENT / SONY MUSIC LATIN,2022,18,Juan Diaz,Kemzo,Pronti,Juan Manuel Gomez,2021-09-30,sample,Better Off Alone - Alice DeeJay
34,ORELSAN,,,,JOUR MEILLEUR,3EME BUREAU,2022,18,Skread,,OrelSan,,2021-11-19,,
35,JOSMAN,,,,INTRO,SIDELINE,2022,18,Eazy Dew,Lucci’ (FRA),Josman,,2022-03-18,,
36,JNR CHOI,SAM TOMPKINS,,,TO THE MOON,SONY MUSIC ENTERTAINMENT / JNR CHOI/EPIC,2022,18,Parked Up,,Jeff Bhasker,Philip Lawrence,2021-11-06,sample,talking to the moon - Sam Tompkins
37,OBOY,,,,TDB,BELIEVE / SYNDICATE RECORDS,2022,18,Le Side,,OBOY,,2021-07-02,,
38,ELTON JOHN,DUA LIPA,,,COLD HEART,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2022,18,GD8,,KayleeHazel,Elton John,2024-05-24,,
39,IMANBEK,,,,BELLY DANCER,WEA / MUSICAL FREEDOM,2022,18,BYOR,Imanbek,Neville Staple,Terry Hall,2022-02-18,sample,Bananza (Belly Dancer) - Akon
40,SHAY,,,,DA,BECAUSE / JOLIE GARCE RECORDS / BECAUSE MUSIC,2022,18,Diakmakaveli,Josh (FRA),Moona,Shay,2022-04-29,,
41,SDM,,,,PASSAT,CAPITOL MUSIC FRANCE / CAPITOL,2022,18,YamineWav,Chanchee,Maes,SDM,2021-12-10,,
42,GREEN MONTANA,,,,NEYMAR JR,CAPITOL MUSIC FRANCE / CAPITOL,2022,18,Wassil,,SDM,Green Montana,2022-04-14,,
43,PASCAL LETOUBLON,,,,FRIENDSHIPS,POLYDOR / UNIVERSAL MUSIC,2022,18,,,,,,,
44,STROMAE,,,,L’ENFER,POLYDOR,2022,18,Stromae,,Stromae,,2022-01-09,,
45,PLK FT OBOY,,,,ATTENTAT FEAT.OBOY,PANENKA,2022,18,,,,,,,
46,1PLIKÉ140,,,,CANADA,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC FRANCE,2022,18,Benzo808,NO LUV (Producer),1PLIKÉ140,Benzo808,2022-01-07,,
47,JACK HARLOW,,,,FIRST CLASS,WEA / GENERATION NOW/ATLANTIC,2022,18,Jack Harlow,Angel López,Jack Harlow,Fergie,2022-04-08,sample,Glamorous - Fergie
48,GAZO,,,,MAUVAIS 2X,SONY MUSIC ENTERTAINMENT / BSB PROD,2022,18,Nardey,Shiruken Music,Gazo,Ninho,2021-11-19,,
49,NINHO,,,,LA VIE QU ON MENE,REC. 118 / MAL LUNE MUSIC,2022,18,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
50,LOST FREQUENCIES,,,,WHERE ARE YOU NOW,SONY MUSIC ENTERTAINMENT / EPIC AMSTERDAM,2022,18,Lost Frequencies,,Joacim Persson,Dag Lundberg,2021-07-30,sample,Everything: 2022 Megamix - Joseph James (DJ)
51,TAYC,,,,D O D O,BELIEVE / PLAY TWO,2022,18,BlackDoe,,Tayc,,2021-11-19,interpolation,Soundgasm - Rema
52,ED SHEERAN,,,,SHIVERS,WEA / ATLANTIC RECORDS UK,2022,18,Ed Sheeran,Fred again..,Ed Sheeran,Kal Lavelle,2021-09-10,sample,A.T.E - Yung Nobre
53,THE KID LAROI,,,,STAY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,18,Cashmere Cat,Blake Slatkin,Finatik,Zac,2021-07-09,sample,​sirens r kinda scary - ‍xaev
54,ED SHEERAN,,,,BAD HABITS,WEA / ATLANTIC RECORDS,2022,18,Ed Sheeran,Fred again..,Ed Sheeran,Fred again..,2021-06-25,sample,Tino x Fumez The Engineer - Plugged In - Fumez The Engineer
55,NINHO,,,,VÉRITÉ,REC. 118 / MAL LUNE MUSIC,2022,18,Daimo Beats,,Ninho,,2021-12-03,,
56,REMA,,,,CALM DOWN,VIRGIN RECORDS FRANCE / VIRGIN RECORDS S&D,2022,18,Andre Vibez,ThisizLondon,Rema,,2022-02-11,sample,Drake Bussy - Fetus Blasters
57,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2022,18,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
58,JUL,,,,LA STREET,BELIEVE / D'OR ET DE PLATINE,2022,18,Scar (FRA),Voluptyk,Morad,JuL,2021-12-10,,
59,DAMSO,,,,MACARENA,CAPITOL MUSIC FRANCE / CAPITOL,2022,18,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
60,KALASH,,,,TOMBOLO,BELIEVE / PLAY TWO,2022,18,Shaz (FRA),,Kalash,,2022-04-01,interpolation,Calm Down - Rema
61,TINLICKER,,,,BECAUSE YOU MOVE ME,SONY MUSIC ENTERTAINMENT / B1,2022,18,Thomas Helsloot,Jordi van Achthoven,Yael Watchman,Thomas Helsloot,2017-07-31,,
62,IMAGINE DRAGONS,,,,BONES,POLYDOR / INTERSCOPE RECORDS,2022,18,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2022-03-11,sample,Radioactive Bones - Bongs237
63,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,18,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
64,THE WEEKND,,,,SACRIFICE,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,18,The Weeknd,Swedish House Mafia,Steve Angello,Axwell,2022-01-07,sample,Thriller - Michael Jackson
65,WILLY WILLIAM,,,,TROMPETA,BELIEVE / SCORPIO MUSIC,2022,18,Willy William,,Willy William,,2022-02-18,sample,Infinity - Guru Josh
66,LE CLASSICO ORGANISÉ,,,,LE CLASSICO ORGANISÉ,BELIEVE / RIEN 100 RIEN,2022,18,JuL,,SCH,Kofs,2021-11-05,interpolation,Spaghetti - Hamza
67,YARO,NINHO,,,DERNIER ETAGE,BELIEVE / LAST SHOOT MUSIC,2022,18,DMR Prod,,Ninho,Yaro,2022-03-25,,
68,KALASH,GAZO,,,TU LE SAIS,BELIEVE / PLAY TWO,2022,18,Malibu Beatz,Bouba No Time,Gazo,Kalash,2021-07-23,,
69,TIËSTO,AVA MAX,,,THE MOTTO,WEA / ATLANTIC RECORDS,2022,18,LOSTBOY,Tiësto,Claudia Valentina,Tiësto,2021-11-04,sample,4 RANO - Zeamsone
70,ANITTA,,,,ENVOLVER,WEA / WEA LATINA,2022,18,,,,,,,
71,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2022,18,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
72,MADONNA VS SICKICK,,,,FROZEN,WEA / WARNER RECORDS,2022,18,,,,,,,
73,CLARA LUCIANI,,,,AMOUR TOUJOURS,ROMANCE MUSIQUE,2022,18,Sage,Pierrick Devin,Sage,Clara Luciani,2021-05-20,,
74,ANGÈLE,,,,LIBRE,ROMANCE MUSIQUE / ANGELE VL RECORDS,2022,18,Angèle,Tristan Salvati,Angèle,,2021-12-03,,
75,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,18,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
76,ÖWNBOSS,SEVEK,,,MOVE YOUR BODY,WEA / MUSICAL FREEDOM,2022,18,Öwnboss,Sevek,Sevek,Öwnboss,2021-10-29,sample,Seismic - HAU (CAN)
77,HORNET LA FRAPPE,NINHO,,,GASOLINA,REC. 118 / DIEZ PEUFRA,2022,18,Ani Beatz,CG Flow,Ninho,Hornet La Frappe,2021-08-27,,
78,JULIETTE ARMANET,,,,LE DERNIER JOUR DU DISCO,ROMANCE MUSIQUE,2022,18,Yuksek,Juliette Armanet,Diane Jacqus,Juliette Armanet,2021-09-17,,
79,KALASH,GAZO,,,QWER,BELIEVE / PLAY TWO,2022,18,Young Bvngz,,Gazo,Kalash,2022-04-29,sample,What You Won’t Do for Love - Bobby Caldwell
80,RUSS MILLIONS/BUNI/YV,,,,ONE OF A KIND MUSIC PRESENTS REGGAE & CALYPSO,ONE OF A KIND MUSIC,2022,18,,,,,,,
81,LIL NAS X,,,,THATS WHAT I WANT,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,18,Ryan Tedder,KBeaZy,KBeaZy,Blake Slatkin,2021-09-17,sample,I Want Misery - Pluffaduff
82,ADELE,,,,OH MY GOD,COLUMBIA,2022,18,Greg Kurstin,,Adele,Greg Kurstin,2021-11-19,sample,Everything: 2022 Megamix - Joseph James (DJ)
83,NISKA,,,,N.I,CAPITOL MUSIC FRANCE / MILLENIUM,2022,18,Noxious,,Ninho,Niska,2021-11-03,interpolation,Le monde est méchant - Niska
84,PURPLE DISCO MACHINE,,,,IN THE DARK,SONY MUSIC ENTERTAINMENT / COLUMBIA LOCAL,2022,18,Purple Disco Machine,,Dimitri Tikovoï,Ed Cosens,2022-01-21,,
85,ROBIN SCHULZ,,,,YOUNG RIGHT NOW,WEA / WM GERMANY,2022,18,Robin Schulz,Dennis Lloyd,Daniel Deimann,Dennis Bierbrodt,2021-11-12,,
86,LYNA MAHYEM,,,,MAL DE TOI,WARNER / NOUVELLE ECOLE,2022,18,Tefa,OG Blaze,Lyna Mahyem,,2022-03-04,,
87,DJADJA,DINAZ,,,DANS LE RÉSEAU,BELIEVE / CARRÉ MUSIC,2022,18,Mike Btz,,Dinaz,Djadja,2021-09-08,,
88,SWEDISH HOUSE MAFIA,,,,MOTH TO A FLAME,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,18,Swedish House Mafia,Desembra,Axwell,Steve Angello,2021-10-22,sample,CURA DI TE - Voga
89,LIL NAS X,,,,INDUSTRY BABY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,18,,,,,,,
90,ZIAK,,,,FIXETTE,CAPITOL MUSIC FRANCE / MILLENIUM,2022,18,Focus Beatz,,Ziak,,2020-10-19,interpolation,Shonen - Ziak
91,PHEELZ/BNXN,,,,FINESSE,WEA / WARNER RECORDS,2022,18,Miichkel,Pheelz,Pheelz,Bnxn,2022-03-03,interpolation,Ivresse - Alpha
92,BENSON BOONE,,,,GHOST TOWN,WEA / WARNER RECORDS,2022,18,JT Daly,,Tushar Apte,Nolan Sipe,2021-10-15,sample,I’m Not in Chains Anymore (Christian Rewriter) - (Ghost Town) - Josh Thomas
93,KOBA LAD,,,,DADDY CHOCOLAT,CAPITOL MUSIC FRANCE / MILLENIUM,2022,18,FD Prod,Chapo,Gazo,Koba LaD,2021-06-18,interpolation,Aller sans retour - Zola
94,STROMAE,,,,SANTÉ,POLYDOR,2022,18,Juanpaio Toch,Moon Willis,Stromae,Moon Willis,2021-10-15,,
95,DOJA CAT,,,,WOMAN,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2022,18,Linden Jay,Yeti Beats,Aynzli Jones,Jidenna,2021-06-25,sample,GO GO [Label Mix] - SkidKiller
96,ANGÈLE,,,,BRUXELLES JE T'AIME,ROMANCE MUSIQUE / ANGELE VL RECORDS,2022,18,Angèle,Tristan Salvati,Angèle,,2021-10-21,,
97,DAMSO,,,,?. MOROSE,TRENTE-QUATRE CENTIMES,2022,18,Jim Henderson,Jean-Marie Aerts,Damso,Jim Henderson,2021-04-29,,
98,DUA LIPA,,,,FEVER,WEA / WARNER RECORDS,2022,18,Ian Kirkpatrick,Tristan Salvati,Dua Lipa,Julia Michaels,2020-10-29,sample,Doing Fine - Synnie
99,A2H,,,,LE CŒUR DES FILLES,BELIEVE / PALACE PROD,2022,18,Clyde Bessi,,A2H,,2020-09-16,,
100,LUJIPEKA,,,,PAS À MA PLACE,ROMANCE MUSIQUE,2022,18,Sutus,Marty Bogo,Lujipeka,,2021-09-02,,
101,DUA LIPA,DABABY,,,LEVITATING,WEA / WARNER RECORDS,2022,18,,,,,,,
102,THERAPIE TAXI,,,,ETÉ 90,PANENKA MUSIC,2022,18,Vincent Duteuil,Zaoui,,,2021-01-08,,
103,SHOUSE,,,,LOVE TONIGHT,HELL BEACH,2022,18,Shouse,,Jack Madin,Ed Service,2017-12-14,sample,Du-Bye - Digga D
104,KUNGS,,,,NEVER GOING HOME,ISLAND DEF JAM,2022,18,Boys Noize,Kungs,MNDR,Peter Wade,2021-05-21,interpolation,Idol - Mind Enterprises
105,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2022,18,Le Side,,OBOY,,2019-07-12,,
106,LE CLASSICO ORGANISÉ,,,,CŒUR DE PIRATE,BELIEVE / RIEN 100 RIEN,2022,18,Toto Beats,Nass Prod,Thabiti,SAF,2021-11-05,,
107,GAMBINO LA MG,,,,RESTE-LÀ,SONY MUSIC ENTERTAINMENT / HALL ACCESS,2022,18,,,Tiakola,Gambino La MG,2022-03-04,,
108,CLARA LUCIANI,,,,RESPIRE ENCORE,ROMANCE MUSIQUE,2022,18,Pierrick Devin,Breakbot,Sage,Clara Luciani,2021-06-11,,
109,DADJU,,,,TOKO TOKO,CAPITOL MUSIC FRANCE / AMATERASU PROD / CAPITOL,2022,18,Banks Ranks,Kel-P,Ronisia,Dadju,2022-04-15,,
110,JOSMAN,,,,BRÛLE,SIDELINE,2022,18,Eazy Dew,Sofiane Pamart,Josman,Laylow,2022-03-18,,
111,LOMEPAL,,,,TROP BEAU,IDOL / PINÉALE,2022,18,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
112,BOLÉMVN,,,,CHIC CHOC,CAPITOL MUSIC FRANCE / MILLENIUM,2022,18,MOC,,Koba LaD,Bolémvn,2022-04-01,,
113,NINHO,,,,AÏCHA,REC. 118 / MAL LUNE MUSIC,2022,18,Hoodstar,Young KO,Ninho,,2021-12-03,,
114,ORELSAN,,,,DU PROPRE,3EME BUREAU,2022,18,Skread,,OrelSan,,2021-11-19,,
115,LETO,TIAKOLA,,,MAPESSA,REC. 118 / WINTERFELL,2022,18,HoloMobb,Boumidjal,Tiakola,Leto,2021-09-17,,
116,AMIR,,,,RÉTINE,WARNER / PARLOPHONE (FRANCE),2022,18,,,,,2021-10-01,,
117,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2022,18,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
118,KIM,,,,LOVE & LOVÉ,BELIEVE / HORION,2022,18,,,,,,,
119,MENTISSA,,,,ET BAM,BELIEVE / TÔT OU TARD,2022,18,Vianney,,Vianney,,2021-11-11,,
120,LA ZARRA,,,,TU T’EN IRAS,POLYDOR,2022,18,Banx & Ranx,Soke,La Zarra,Benny Adam,2021-06-11,,
121,COLDPLAY,,,,MY UNIVERSE,WEA / PARLOPHONE UK,2022,18,Max Martin,Oscar Holter,Guy Berryman,Jonny Buckland,2021-09-24,sample,(venus) - 金星 - d e l g a d o 悲伤 (Delgado Shiiro)
122,VEGEDREAM,,,,ON A L'HABITUDE,ISLAND DEF JAM,2022,18,DJ Kabongo,Evasao,Naps,Vegedream,2022-02-25,,
123,ORELSAN,,,,L'ODEUR DE L'ESSENCE - SINGLE,3EME BUREAU,2022,18,,,,,,,
124,DAMSO,,,,MOSAÏQUE SOLITAIRE,CAPITOL MUSIC FRANCE / CAPITOL,2022,18,Pirates 8293,Double X,Damso,,2017-04-28,,
125,POLO,PAN,,,ANI KUNI,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION VIRGIN RECORDS DISTRIBUTION DEAL,2022,18,,,,,2021-05-07,,
126,ALEX SENSATION,,,,AFTER PARTY,ISLAND DEF JAM / UNIVERSAL MUSIC,2022,18,Guianko Gómez,T-Drick,Q Parker,Morrison Winnen,2022-02-03,sample,Turn Me On - Kevin Lyttle
127,ADELE,,,,EASY ON ME,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,18,Greg Kurstin,,Adele,Greg Kurstin,2021-10-15,sample,Te Amo Baby - Danieze Santiago
128,JUL,,,,"PIC ET PIC, ALCOOL ET DRAME",BELIEVE / D'OR ET DE PLATINE,2022,18,Nass Prod,,JuL,,2021-06-25,,
129,VALD,,,,PEON,ECHELON RECORDS,2022,18,Seezy,Hellboy (FRA),Vald,OrelSan,2022-02-04,sample,Dans le futur - JuL
130,ELLA HENDERSON,,,,CRAZY WHAT LOVE CAN DO,WARNER / PARLOPHONE UK,2022,18,David Guetta,Jordan Riley,David Guetta,Ella Henderson,2022-04-08,interpolation,Don’t You Hold Me Down - Alan Walker
131,SASSO,,,,J'PICOLE - SINGLE,WLAB,2022,18,,,,,,,
132,SOSO MANESS,,,,PETROUCHKA,RCA GROUP,2022,18,Junior Alaprod,,PLK,Soso Maness,2021-06-04,interpolation,SUMMER 2021 - L.E.J
133,PNL,,,,DEUX FRÈRES,MUSICAST / QLF RECORDS,2022,18,BBP,,Ademo,N.O.S,2019-04-05,,
134,RONISIA,,,,MÉLODIE,EPIC,2022,18,Seny Silva,Maximilien Silva,Ronisia,,2022-01-28,interpolation,Contvct - Rsko
135,FUTURE,,,,WAIT FOR U,SONY MUSIC ENTERTAINMENT / EPIC/FREEBANDZ,2022,18,ATL Jacob,FNZ,Future,Drake,2022-04-29,sample,Higher (Open Mic Live Performance) - Tems
136,ACRAZE,,,,DO IT TO IT,VIRGIN RECORDS FRANCE / VIRGIN RECORDS P&D,2022,18,ACRAZE,,Sean Paul (YoungBloodZ),Farrah King,2021-08-20,interpolation,Bounce Wit’ It - ACRAZE
137,LAYLOW,,,,SPECIAL,SONY MUSIC ENTERTAINMENT / DIGITALMUNDO,2022,18,Purple Airlines,,L. LaBorde,,2020-08-21,,
138,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2022,18,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
139,BOSH,,,,SOLITAIRE,SONY MUSIC ENTERTAINMENT / ARISTA FRANCE,2022,18,Mounchild,Blaise Keys,Bosh,,2020-03-27,,
140,OFENBACH,,,,HURRICANE,WARNER / ELEKTRA FRANCE,2022,18,Quarterhead,Ofenbach,Ella Henderson,Mark B,2021-09-17,,
141,KALASH,HAMZA,,,VAN NOIR,BELIEVE / PLAY TWO,2022,18,Shaz (FRA),BeatsByMILO,Hamza,Kalash,2022-04-29,,
142,KALASH,,,,PUNANI IMPERIAL,BELIEVE / PLAY TWO,2022,18,Shaz (FRA),,Prince Swanny,Kalash,2022-04-29,,
143,JASON DERULO,,,,ACAPULCO,WEA / ATLANTIC RECORDS,2022,18,Saltwives,Punctual,Madison Love,Will Lansley,2021-09-03,sample,El Mismo Sol - Alvaro Soler
144,ALONZO,,,,LA SELEÇAO,ISLAND DEF JAM / ONLY PRO,2022,18,JuL,,Naps,JuL,2021-03-26,,
145,NO LIMIT,ORELSAN,NINHO,,MILLIONS,NO LIMIT PROD / NO LIMIT PROD/EPIC,2022,18,Skread,Phazz,Ninho,OrelSan,2021-06-18,,
146,PNL,,,,ONIZUKA,BELIEVE / QLF RECORDS,2022,18,Dolor,BBP,Ademo,N.O.S,2016-09-16,sample,Trap House - Rim’K
147,BOOBA,,,,MONA LISA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2022,18,Nassi,Kayna Samet,JSX,Booba,2021-03-04,interpolation,Anesthésie (Outro) - Kalash
148,NINHO,NISKA,,,MAMAN NE LE SAIT PAS,REC. 118 / MAL LUNE MUSIC,2022,18,Saydiq,Sam H,Niska,Ninho,2019-03-22,interpolation,Habitué - Dosseh
149,HARRY STYLES,,,,WATERMELON SUGAR,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,18,Tyler Johnson,Kid Harpoon,Tyler Johnson,Kid Harpoon,2019-11-16,sample,Fuck You With Sugar On Top - Nearly a Fox
150,NINHO,,,,ARME DE POING,REC. 118 / MAL LUNE MUSIC,2022,18,SNK,Young KO,Ninho,,2021-12-03,,
151,RONISIA,,,,SUIS-MOI,EPIC,2022,18,Dany Synthé,,Ninho,Ronisia,2022-01-28,,
152,NINHO,,,,SKY PRIORITY,REC. 118 / MAL LUNE MUSIC,2022,18,BBP,,Ninho,,2021-12-03,,
153,VEGEDREAM,,,,PANSEMENT,ISLAND DEF JAM,2022,18,Evasao,DJ Kabongo,Nej’,Vegedream,2022-04-08,,
154,LIL NAS X,,,,MONTERO,SONY MUSIC ENTERTAINMENT / COLUMBIA,2022,18,Take a Daytrip,,Lil Nas X,,,,
155,OBOY,,,,CABEZA,BELIEVE / SYNDICATE RECORDS,2022,18,​mammouth,,OBOY,,2020-07-03,,
156,100 BLAZE,,,,PAPIER ROSE,ISLAND DEF JAM,2022,18,Santana (FRA),HRNN,JuL,Naps,2022-04-15,,
157,VALD,,,,ANUNNAKI,SONY MUSIC ENTERTAINMENT / ECHELON RECORDS,2022,18,Seezy,Dany Synthé,Vald,,2022-01-07,,
158,MASTER KG,NOMCEBO ZIKODE,,,JERUSALEMA,WARNER / ELEKTRA FRANCE,2022,18,Master KG,,Nomcebo Zikode,,2019-10-11,,
159,MÅNESKIN,,,,BEGGIN',SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2022,18,Måneskin,Lucio Fabbri,Peggy Farina,Bob Gaudio,2017-12-08,sample,Beggin (Intro) - Bos Flip
160,LETO,,,,MOZART CAPITAINE JACKSON,WARNER / REC. 118,2022,18,Scvrla,Raed (FRA),Leto,Scvrla,2022-02-16,,
161,IVANN,SAF,,,LA SURPRISE,SONY MUSIC ENTERTAINMENT / CARBO PRODUCTION,2022,18,IVANN,,SAF,,2022-01-28,,
162,GAZO,,,,HAINE&SEX,BSB PROD,2022,18,Selecta Killa,,Gazo,Selecta Killa,2021-02-26,,
163,IMAGINE DRAGONS,,,,WRECKED,POLYDOR / INTERSCOPE RECORDS,2022,18,Imagine Dragons,,Dan Reynolds,Wayne Sermon,2021-07-02,,
164,DAMSO,,,,SIGNALER,CAPITOL MUSIC FRANCE / CAPITOL,2022,18,Double X,,Damso,,2017-04-28,sample,Jimmy - Booba
165,DAFT PUNK,PHARRELL WILLIAMS AND NILE RODGERS,,,GET LUCKY,SONY MUSIC CATALOGUE / COLUMBIA,2022,18,,,,,,,
166,LADY GAGA,,,,SHALLOW,POLYDOR / UNIVERSAL MUSIC,2022,18,Benjamin Rice,Lady Gaga,Andrew Wyatt,Anthony Rossomando,2018-09-27,sample,10 Toes - Ghais Guevara
167,SOUND OF LEGEND,,,,MANIAC,BELIEVE / PLAY TWO,2022,18,Sound Of Legend,,Michael Sembello,Phil Ramone,2022-02-04,,
168,TAYC,TIAKOLA,,,P A S C O M M E Ç A,BELIEVE / PLAY TWO,2022,18,MK10 On The Beat,Mr Behi,Tiakola,Tayc,2021-11-19,interpolation,No Wahala - 1da Banton
169,VEGEDREAM,,,,ELLE EST BONNE SA MÈRE,ISLAND DEF JAM,2022,18,Evasao,DJ Kabongo,Vegedream,Ninho,2019-05-31,sample,Vois sur ton chemin - Les Choristes
170,TREI DEGETE,SQUEEZIE,KRONOMUZIK,,TIME TIME,BELIEVE / BALAI STEAK // PLAY TWO,2022,18,Myd,KronoMuzik,Squeezie,Myd,2021-11-11,,
171,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA (NEK),2022,18,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
172,NINHO,,,,DIS-MOI QUE TU M'AIMES,REC. 118 / MAL LUNE MUSIC,2022,18,DJ Quick,Nice (FRA),Ninho,,2016-10-21,,
173,DAVID GUETTA,KID CUDI,,,MEMORIES,WARNER / PARLOPHONE (FRANCE),2022,18,,,,,,,
174,NINHO,,,,GOUTTE D’EAU,WARNER / REC. 118 / MAL LUNÉ MUSIC,2022,18,Kozbeatz,,Ninho,,2019-02-21,,
175,NINHO,,,,TOUT EN GUCCI,REC. 118 / MAL LUNE MUSIC,2022,18,Lil Ben,,Ninho,,2020-10-30,,
176,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2022,18,,,,,2011-08-16,,
177,NINHO,,,,PUTANA,REC. 118 / MAL LUNE MUSIC,2022,18,Noxious,,Ninho,,2019-03-22,interpolation,Bananza (Belly Dancer) - Akon
178,INNA,SEAN PAUL,,,UP,WEA / WM POLAND/WMI,2022,18,SICKOTOY,Sebastian Barac,SICKOTOY,Marcel Botezan,2021-10-29,interpolation,"Symphony No.40 in G minor, K.550 : 1. Molto allegro - Wolfgang Amadeus Mozart"
179,GRAND CORPS MALADE/KIMBEROSE,,,,NOS PLUS BELLES ANNÉES,UNIVERSAL MUSIC FRANCE / ANOUCHE PRODUCTIONS,2022,18,Mosimann,,Grand Corps Malade,Kimberose,2021-09-02,,
180,PNL,,,,AU DD,BELIEVE / QLF RECORDS,2022,18,Nk.F,Joa (FRA),N.O.S,Ademo,2019-03-22,sample,Rmx #5 - JIGZAW
181,DUNCAN LAURENCE,,,,ARCADE,POLYDOR / UNIVERSAL MUSIC,2022,18,Oscar Holleman,Wouter Hardy,Will Knox,Wouter Hardy,2019-03-07,sample,i hate every night - Lil Soda Boi
