classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
28,LETO,,,,J’CROIS QU’ILS ONT PAS COMPRIS,WARNER / REC.118 / WINTERFELL,2024,43,Raed (FRA),Scvrla,Leto,,2024-07-19,interpolation,Jusqu’à la mort - Leto
29,LA MANO 1.9,,,,I'M SORRY,CAPITOL MUSIC FRANCE / R.A.T MUSIC,2024,43,Sokol,Eliyel,La Mano 1.9,,2024-09-25,,
30,AMK,,,,MALYA,CAPITOL MUSIC FRANCE / BLOOD BROTHER'S RECORDS,2024,43,Benihana Boy,,AMK,,2022-05-27,,
31,LYNDA,,,,PASSE TON CHEMIN,BELIEVE / PLAY TWO,2024,43,Lynda,Nass Brans,Lynda,,2024-06-14,,
32,BENSON BOONE,,,,BEAUTIFUL THINGS,"WEA / NIGHT STREET RECORDS, INC./WARNER RECORDS INC.",2024,43,Evan Blair,,Benson Boone,Jack LaFrantz,2024-01-18,sample,KESHA IS BEELZEBUB - LoonaGooner
33,FLOYYMENOR,CRIS MJ,,,GATA ONLY,FLOYYMENOR,2024,43,Dcafu808,Big Cvyu,FloyyMenor,Cris MJ,2024-02-02,interpolation,Gata Only / A Que No Te Atreves / Prrrum / La Chapa - La Nueva Escuela (URU)
34,NISKA,NINHO,,,UNRAPPEURÇARAP #2,JEFE PRODUCTIONS / CHARO INC / WMF / UMF,2024,43,Nask,,Niska,Ninho,2024-10-17,,
35,DADI,,,,BAH OUAIS - NOUVELLE ÉCOLE,NETFLIX,2024,43,2K (FRA),LKHDprod,DADI (FRA),,2024-07-22,,
36,SABRINA CARPENTER,,,,ESPRESSO,POLYDOR / UNIVERSAL MUSIC,2024,43,Julian Bunetta,,Sabrina Carpenter,Julian Bunetta,2024-04-11,sample,“Sip That Pepsi” [Interlude] - Colson Lin
37,VEN1,,,,VANILLA,WARNER / NOUVO MONDE,2024,43,Heatmaky,Thugstage Beats,VEN1,Ramos. (FRA),2024-08-30,,
38,KENDJI GIRAC,,,,SI SEULEMENT...,ISLAND DEF JAM,2024,43,Renaud Rebillaud,Vianney,Vianney,,2024-08-29,,
39,JUNGELI,,,,PETIT GÉNIE,"CAPITOL MUSIC FRANCE / NEXT GÉNÉRATION, 2054 RECORDS, FULGU PROD",2024,43,DJ Wiils,,Jungeli,Abou Debeing,2023-08-04,,
40,DISTURBED,,,,THE SOUND OF SILENCE,WEA / SPINNIN' RECORDS,2024,43,Kevin Churko,,Paul Simon,,2015-08-21,sample,Sound Of Life - Dean Aguiar
41,LACRIM,,,,REAL MADRID,SONY MUSIC ENTERTAINMENT / PLATA O PLOMO,2024,43,Chahid,,Lacrim,,2024-10-15,interpolation,Bracelet - Lacrim
42,THEODORT,,,,WAYEH,SONY MUSIC ENTERTAINMENT / BUDOKAI / ERRRO,2024,43,Julien Nodot,Lowonstage,THEODORT,​web7,2024-04-30,,
43,LACRIM,,,,NO LO SE,PLATA O PLOMO,2024,43,Chahid,,Lacrim,,2024-06-14,,
44,YORSSY,,,,CRF - NOUVELLE ÉCOLE,NETFLIX,2024,43,Ezis,,Yorssy,,2024-07-04,,
45,GIMS,DADJU,,,TERMINAL 2F,BELIEVE / PLAY TWO,2024,43,Bugatti Beatz,,GIMS,Dadju,2024-08-16,interpolation,Fanática Sensual - Plan B
46,PIERRE GARNIER,,,,CHAQUE SECONDE,COLUMBIA,2024,43,DAYSY,Joseph Kamel,DAYSY,Joseph Kamel,2024-06-07,,
47,VEN1,,,,HAKAYET,WARNER / NOUVO MONDE,2024,43,Ongodcris,Rigas,VEN1,,2023-11-20,,
48,WERENOI,,,,ALPHA,BELIEVE / ALLPOINTS,2024,43,Triple M,,Werenoi,,2024-10-18,,
49,WERENOI,,,,MOTEUR BRÛLANT,BELIEVE / ALLPOINTS,2024,43,Barbe Noire,,Werenoi,,2024-10-18,,
50,TIAKOLA,,,,RESTE-LÀ,WARNER / M3LO WORLD / ATLANTIC RECORDS,2024,43,Ikaz Boi,Max & Seny,Tiakola,RnBoi,2024-09-20,,
51,WERENOI,,,,EMELYNE,BELIEVE / ALLPOINTS,2024,43,Camaya,Jerzeÿ (FRA),Werenoi,,2024-10-18,,
52,WERENOI,,,,VERMINE,BELIEVE / ALLPOINTS,2024,43,Baille Broliker,,Werenoi,,2024-10-18,,
53,TEDDY SWIMS,,,,LOSE CONTROL,WEA / WARNER RECORDS,2024,43,Ammo,Julian Bunetta,Teddy Swims,Ammo,2023-06-23,interpolation,United State of Pop 2024 (Blame It On The Whiskey) - DJ Earworm
54,GENEZIO,LA MANO 1.9,,,EL GEMANO,BELIEVE / PLAY TWO,2024,43,Bloody (FRA),Senpaï Katchy,Genezio,La Mano 1.9,2024-07-31,,
55,SDM,,,,ALVALM,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,Boumidjal,HoloMobb,SDM,,2024-09-27,,
56,MYLES SMITH,,,,STARGAZING,SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2024,43,Peter Fenn,,Jesse Fink,Myles Smith,2024-05-10,,
57,KEBLACK,,,,AUCUNE ATTACHE,BELIEVE / MOTEMA RECORDS,2024,43,Max & Seny,,KeBlack,,2024-02-02,,
58,TEDDY SWIMS,,,,THE DOOR,WEA / WARNER RECORDS,2024,43,Julian Bunetta,Ammo,Teddy Swims,Ammo,2023-09-15,,
59,LINKIN PARK,,,,THE EMPTINESS MACHINE,WEA / WARNER RECORDS,2024,43,Mike Shinoda,,Mike Shinoda,Brad Delson,2024-09-05,interpolation,The Emptiness Machine (Instrumental) - Linkin Park
60,SDM,,,,BOLIDE ALLEMAND,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,Berry Prod,Yopsy,SDM,Berry Prod,2022-12-02,interpolation,Rihanna - SDM
61,FAVÉ,,,,FLASHBACK,BELIEVE / 109 RECORD / MORNING GLORY MUSIC / BELIEVE,2024,43,DJ Bellek,Sam Tiba,Gazo,Favé (FRA),2023-09-15,,
62,PIERRE GARNIER,,,,NOUS ON SAIT,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,43,Pierre Garnier,Marso (FRA),Pierre Garnier,Marso (FRA),2024-05-17,,
63,WERENOI,,,,MALUS,BELIEVE / ALLPOINTS,2024,43,2K (FRA),Gancho,Werenoi,,2024-10-18,,
64,ADAM PORT,STRYV,KEINEMUSIK,ORSO,MOVE,KEINEMUSIK,2024,43,Adam Port,Stryv,Malachiii,Adam Port,2024-06-07,interpolation,Addicted - Naarly
65,SDM,,,,AFFRANCHIS,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,Berry,H8MKRZ,SDM,Josman,2024-09-27,,
66,PIERRE GARNIER,,,,CEUX QU'ON ÉTAIT,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,43,Marso (FRA),,Pierre Garnier,Joseph Kamel,2024-02-07,,
67,TIAKOLA,,,,PLAISIR NOCIF,WARNER / M3LO WORLD / ATLANTIC RECORDS,2024,43,Boumidjal,HoloMobb,Tiakola,SDM,2024-09-20,,
68,TIAKOLA,,,,1H55,WARNER / M3LO WORLD / ATLANTIC RECORDS,2024,43,Lucozi,,Tiakola,Rsko,2024-09-20,sample,Dilemma - Nelly
69,SDM,,,,JEUX D'ECHECS,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,Franklin (FRA),,SDM,,2024-09-27,,
70,WERENOI,,,,L'OR ET LA PIERRE,BELIEVE / ALLPOINTS,2024,43,Barbe Noire,Virtual Swag,Werenoi,,2024-10-18,interpolation,Scarface - Werenoi
71,WERENOI,,,,TU CONNAIS,BELIEVE / ALLPOINTS,2024,43,Ovicalaprod,,Werenoi,Ovicalaprod,2023-09-22,interpolation,Chaud* - Werenoi
72,LACRIM,VACRA,,,JOIE DE FILLES,PLATA O PLOMO,2024,43,Narco Verra,,Lacrim,Vacra,2024-06-14,,
73,SDM,,,,MERCI,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,BBP,,SDM,,2024-07-19,,
74,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2024,43,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
75,TIAKOLA FT KLN,,,,NO LIMIT,WARNER / M3LO WORLD / ATLANTIC RECORDS,2024,43,Dany Synthé,Marabou,Tiakola,KLN (L2B),2024-10-18,,
76,FRANGLISH,,,,POSITION,CAPITOL MUSIC FRANCE / CAPITOL,2024,43,Maximilien Silva,Seny Silva,Franglish,,2024-02-16,,
77,WERENOI,,,,LABORATOIRE,BELIEVE / PGP RECORDS,2024,43,Evi Beats,,Werenoi,Evi Beats,2023-03-10,,
78,WERENOI,,,,PYRAMIDE,BELIEVE / ALLPOINTS,2024,43,BBP,,Werenoi,Damso,2024-02-16,,
79,CHAPPELL ROAN,,,,"GOOD LUCK, BABE!",POLYDOR / UNIVERSAL MUSIC,2024,43,Dan Nigro,,Chappell Roan,Justin Tranter,2024-04-05,sample,Taste / Omen (Mixed) - Sabrina Carpenter
80,SALIF KEÏTA,,,,YAMORE,DECCA RECORDS FRANCE / DECCA,2024,43,Freddy Zerbib,Jean Lamoot,Salif Keïta,,,sample,​Yamore - Longus Mongus
81,WERENOI,,,,6 ÉTOILES,BELIEVE / ALLPOINTS,2024,43,Baille Broliker,,Werenoi,,2024-10-18,,
82,TIAKOLA,,,,T.I.A,WARNER / M3LO WORLD / ATLANTIC RECORDS,2024,43,Oath (NLD),,Tiakola,,2024-09-20,,
83,THE WEEKND,,,,DANCING IN THE FLAMES,POLYDOR / UNIVERSAL MUSIC,2024,43,The Weeknd,Max Martin,The Weeknd,Max Martin,2024-09-13,sample,Dancing In The Daylight - David0Mario
84,WERENOI,,,,5 ÉTOILES,BELIEVE / ALLPOINTS,2024,43,CS Production,Sinay Prod,Werenoi,,2024-10-18,,
85,ZAHO DE SAGAZAN,,,,LA SYMPHONIE DES ÉCLAIRS,VIRGIN MUSIC FRANCE / DISPARATE,2024,43,Zaho de Sagazan,Pierre Cheguillaume,Zaho de Sagazan,,2023-03-31,,
86,MAES,,,,FC BEAUDOTTES,CAPITOL MUSIC FRANCE / OMERTA 47 RECORDS,2024,43,Barbe Noire,,Maes,,2024-10-22,interpolation,REAL MADRID - Lacrim
87,NINHO,NISKA,,,UNRAPPEURÇARAP #1,JEFE PRODUCTIONS / CHARO INC / WMF / UMF,2024,43,Hard Level,Le Marabout,Ninho,Niska,2024-10-11,,
88,HEUSS L'ENFOIRÉ,WERENOI,,,MÉLANINE,BELIEVE / VERDANSK / STRAW PROD,2024,43,Zeg P,Seezy,Werenoi,Heuss L’enfoiré,2024-05-03,,
89,SABRINA CARPENTER,,,,TASTE,POLYDOR / UNIVERSAL MUSIC,2024,43,John Ryan,Julian Bunetta,Sabrina Carpenter,Julia Michaels,2024-08-23,sample,use me - skaiwater
90,SANTA,,,,POPCORN SALÉ,WARNER / PARLOPHONE (FRANCE),2024,43,,,,,2022-03-25,,
91,SDM,,,,PLUS RIEN,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,H8MKRZ,LaSource,SDM,,2024-09-27,,
92,SHABOOZEY,,,,A BAR SONG,EMPIRE / AMERICAN DOGWOOD / EMPIRE,2024,43,Nevin,Sean Cook,Shaboozey,Jerrel Jones,2024-04-12,interpolation,Tipsy - J-Kwon
93,TIAKOLA,,,,G.A.N.G,WARNER / M3LO WORLD / ATLANTIC RECORDS,2024,43,SHK,,Tiakola,Niska,2024-09-20,,
94,DASHA,,,,AUSTIN,WEA / WARNER RECORDS,2024,43,Travis Heidelman,,Adam Wendler,Chey Rose,2023-11-17,interpolation,United State of Pop 2024 (Blame It On The Whiskey) - DJ Earworm
95,SDM,,,,J'Y PENSE,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,Skread,,SDM,Tiakola,2024-09-27,,
96,VACRA,PLK,,,CONFIDENCES,CARTHAGE MUSIC / CARTHAGE MUSIC / ARAI MUSIC,2024,43,Sneakyyy,,Vacra,PLK,2024-05-10,,
97,KEBLACK,,,,LAISSE MOI,BELIEVE / MOTEMA RECORDS,2024,43,Seny Silva,Maximilien Silva,KeBlack,,2023-09-08,,
98,BOUSS,,,,PARLER TOUT BAS,BELIEVE / LE GRAND CARRÉ / LEVEL UP MUSIC,2024,43,Sayen,Bruno Dias,Bouss,,2024-03-06,,
99,MAES,WERENOI,,,CORDILLÈRE,CAPITOL MUSIC FRANCE / OMERTA 47 RECORDS,2024,43,Barbe Noire,,Maes,Werenoi,2024-07-19,interpolation,Linke Spur - Made
100,GIMS,,,,CIEL,BELIEVE / PLAY TWO,2024,43,Franguy,Insolent,GIMS,H Magnum,2024-10-18,interpolation,Mon défaut - Dry
101,LAYLOW,,,,UNE HISTOIRE ETRANGE,SONY MUSIC ENTERTAINMENT / DIGITALMUNDO,2024,43,Selman,Sofiane Pamart,Laylow,,2021-07-16,interpolation,Touch - Daft Punk
102,LOUANE,,,,LA PLUIE,ISLAND DEF JAM,2024,43,Tristan Salvati,,Louane,Tristan Salvati,2024-06-28,,
103,MARK AMBOR,,,,BELONG TOGETHER,VIRGIN MUSIC FRANCE / HUNDRED DAYS RECORDS,2024,43,Mark Ambor,Noel Zancanella,Mark Ambor,,2024-02-16,sample,Belong Together (Sped Up) - Lucky Socks
104,HOZIER,,,,TOO SWEET,POLYDOR / UNIVERSAL MUSIC,2024,43,Bēkon,Hozier,Sergiu Gherman,Hozier,2024-03-22,interpolation,United State of Pop 2024 (Blame It On The Whiskey) - DJ Earworm
105,WERENOI,,,,OMÉGA,BELIEVE / ALLPOINTS,2024,43,Triple M,,Werenoi,,2024-10-18,,
106,MR. BELT,WEZOL,,,IT'S NOT RIGHT BUT IT'S OKAY,SONY MUSIC ENTERTAINMENT,2024,43,,,,,,,
107,GIMS,,,,OHMA TOKITA,BELIEVE / PLAY TWO,2024,43,Young Bouba,,GIMS,H Magnum,2024-09-27,,
108,DADJU,TAYC,,,I LOVE YOU,BELIEVE / PLAY TWO,2024,43,Nyadjiko,Yannick Péraste,Dadju,Tayc,2023-12-08,,
109,NINHO,,,,LA VIE QU'ON MÈNE,REC. 118 / MAL LUNE MUSIC,2024,43,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
110,GAZO,TIAKOLA,,,MAMI WATA,BSB PROD / M3LO WORLD / WATI B,2024,43,Nyadjiko,Shiruken Music,Gazo,Tiakola,2023-12-01,,
111,WERENOI,,,,BALKANS,BELIEVE / ALLPOINTS,2024,43,Noxious,,Werenoi,,2024-10-18,,
112,RIDSA,,,,ROSA,BELIEVE / PLAY TWO,2024,43,,,,,,,
113,DAVID GUETTA,ONEREPUBLIC,,,I DON'T WANNA WAIT,WARNER / PARLOPHONE UK,2024,43,Ryan Tedder,Brent Kutzle,Ryan Tedder,Brent Kutzle,2024-04-05,sample,I Don’t Wanna Wait - Goldaine
114,GIMS,LOSSA,,,LOCO,BELIEVE / PLAY TWO,2024,43,Young Bouba,,GIMS,Lossa (FRA),2024-01-26,,
115,BILLIE EILISH,,,,WILDFLOWER,POLYDOR / UNIVERSAL MUSIC,2024,43,FINNEAS,,Billie Eilish,FINNEAS,2024-05-17,interpolation,DID I CROSS THE LINE?.m4a - Billie Eilish
116,PLK,,,,FAUT PAS,PANENKA MUSIC,2024,43,Boumidjal,HoloMobb,PLK,JuL,2024-02-02,,
117,DON OMAR,LUCENZO,,,DANZA KUDURO,POLYDOR / YANIS RECORDS,2024,43,Lucenzo,Faouze Barkati,Don Omar,Lucenzo,2010-08-15,sample,Danza Kuduro - DJ Sanny J & Daniel Tek
118,SDM,,,,SEQUOIA,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,DJ Bellek,Skillano,SDM,,2024-09-27,,
119,UZI,,,,50G,BELIEVE / RPB MUSIC,2024,43,Isko (FRA),Keybee On The Track,UZI (FRA),JKSN,2024-06-21,,
120,SOOLKING,,,,CASANOVA,CAPITOL MUSIC FRANCE / LAOBAN INTERNATIONAL / PANDOR,2024,43,Voluptyk,Nass Brans,Soolking,Gazo,2023-07-06,sample,1er Gaou - Magic System
121,SLIMANE,,,,MON AMOUR,CAPITOL MUSIC FRANCE / NOE MUSIC,2024,43,Yaacov Salah,Meïr Salah,Slimane,Meïr Salah,2023-11-08,sample,​dans les balles - ​abel31
122,HUGEL,,,,I ADORE YOU,POLYDOR / UNIVERSAL MUSIC,2024,43,HUGEL,Topic,HUGEL,Topic,2024-07-19,,
123,DUA LIPA,,,,TRAINING SEASON,WEA / WARNER RECORDS,2024,43,Kevin Parker,,Dua Lipa,Caroline Ailin,2024-02-15,sample,ALL-STAR - Arce SDL
124,LINKIN PARK,,,,HEAVY IS THE CROWN,WARNER / WARNER RECORDS,2024,43,Mike Shinoda,,Mike Shinoda,Emily Armstrong,2024-09-24,,
125,WERENOI,,,,MAUDIT,BELIEVE / ALLPOINTS,2024,43,Noxious,,Werenoi,Hamza,2024-02-16,,
126,UZI,,,,GARS DU ZOO,BELIEVE / RPB MUSIC,2024,43,SHABZBEATZ,,UZI (FRA),,2024-03-01,sample,BUTTERFLY EFFECT - Travis Scott
127,ARTEMAS,,,,I LIKE THE WAY YOU KISS ME,WEA / 10K PROJECTS,2024,43,Artemas,Kevin White,Artemas,Jesse Fink,2024-03-19,sample,Radio Guarascio 3 - Tutti Fenomeni
128,WERENOI,,,,DANS UN VERRE,BELIEVE / ALLPOINTS,2024,43,RJacks & Masta,,SDM,Werenoi,2024-02-16,,
129,CYRIL,,,,STUMBLIN' IN,WEA / SPINNIN' RECORDS,2024,43,CYRIL,,Mike Chapman,Nicky Chinn,2023-11-10,sample,Stumblin’ In - Chris Norman
130,SDM,,,,DRAGO MALEFOY,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,BBP,,SDM,,2024-09-27,,
131,INDOCHINE,,,,LE CHANT DES CYGNES,RCA GROUP / SONY MUSIC ENTERTAINMENT,2024,43,,,Nicola Sirkis,,2024-06-14,,
132,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,ADA UK / WEA,2024,43,,,,,2011-08-16,,
133,MILEY CYRUS,,,,FLOWERS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,43,Kid Harpoon,Tyler Johnson,Miley Cyrus,Michael Pollack,2023-01-13,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
134,COLDPLAY,,,,WE PRAY,WEA / PARLOPHONE,2024,43,Max Martin,Bill Rahko,Guy Berryman,Jonny Buckland,2024-08-23,interpolation,Free (Untitled/God) - SAULT
135,TRAVIS SCOTT,,,,FE!N,SONY MUSIC ENTERTAINMENT / CACTUS JACK/EPIC,2024,43,Travis Scott,Jahaan Sweet,Travis Scott,Playboi Carti,2023-07-28,sample,CÂȚI BANI FAC - NOUĂ UNȘPE
136,COLDPLAY,,,,FEELSLIKEIMFALLINGINLOVE,WEA / PARLOPHONE UK,2024,43,Bill Rahko,Daniel Green,Chris Martin,Jonny Buckland,2024-06-21,sample,Funeral Singers - Sylvan Esso
137,BOUSS,,,,RELATION LIBRE,BELIEVE / LE GRAND CARRÉ / LEVEL UP MUSIC,2024,43,Rekoba (FRA),,Bouss,,2024-05-01,,
138,THE WEEKND,,,,TIMELESS,POLYDOR / UNIVERSAL MUSIC,2024,43,Pharrell Williams,Ojivolta,The Weeknd,Pharrell Williams,2024-09-27,sample,Carti 00wns xmas - milo is jolly
139,COLDPLAY,,,,VIVA LA VIDA,WEA / PARLOPHONE UK,2024,43,Brian Eno,Markus Dravs,Chris Martin,Guy Berryman,2008-05-25,sample,Fallen Primadonna - Himynameisshan.
140,WERENOI,,,,CHEMIN D'OR,BELIEVE / PLR MUSIC / PGP RECORDS / ALLPOINTS,2024,43,Shiruken Music,,Werenoi,Shiruken Music,2023-03-10,,
141,GRADUR,SDM,RSKO,,TI TI TI,AWAL / GRAND SHEGUEY,2024,43,Mbengi Beats,Berry Prod,SDM,Rsko,2024-06-14,,
142,JUL,DYSTINCT,,,OH QU'ELLE EST BELLE,BELIEVE / D'OR ET DE PLATINE,2024,43,Unleaded,YAM,DYSTINCT,JuL,2024-01-19,,
143,THE WEEKND,,,,SAVE YOUR TEARS,POLYDOR / UNIVERSAL MUSIC FRANCE,2024,43,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
144,SDM,,,,MAINTENANT ÇA VA,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,H8MKRZ,Heezy Lee,SDM,,2024-09-27,,
145,HEUSS L'ENFOIRÉ,GAZO,,,SAIYAN,BELIEVE / 150 PROD / STRAW PRODUCTION,2024,43,Zeg P,,Gazo,Heuss L’enfoiré,2023-06-02,sample,COWBOY RACISTE - Madi Polochon (crazy 🕺🪩)
146,KEBLACK,,,,BABABA,BELIEVE / MOTEMA RECORDS,2024,43,Max & Seny,,KeBlack,,2024-09-27,,
147,CÉLINE DION,,,,HYMNE À L'AMOUR,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,43,Scott Price,Denis Savage,Édith Piaf,Marguerite Monnot,2024-10-10,,
148,KORE,HAMZA,,,LALLA,SONY MUSIC ENTERTAINMENT / RCA GROUP,2024,43,Kore,,Hamza,,2024-05-24,,
149,TIAKOLA,,,,MEUDA,WATI-B,2024,43,Oath (NLD),,Tiakola,Oath (NLD),2022-05-27,sample,"M3lo, Meuda et So Bad (Tiakola Remix) - Iverstar $"
150,VANCE JOY,,,,RIPTIDE,WEA / ATLANTIC,2024,43,John Castle,Edwin White,Vance Joy,,2013-03-22,sample,It seems it was all for naught - CHAOSVERUM
151,IÑIGO QUINTERO,,,,SI NO ESTÁS,BELIEVE / ACQUSTIC,2024,43,iñigo quintero,,iñigo quintero,,2022-09-23,sample,Wenn du lächelst - Milano
152,HELENA,,,,SUMMER BODY,SONY MUSIC ENTERTAINMENT / RCA GROUP,2024,43,Jonathan Cagne,Vincha,Helena (BEL),Vincha,2024-06-21,,
153,JENNIE,,,,MANTRA,SONY MUSIC ENTERTAINMENT / OA ENTERTAINMENT/COLUMBIA,2024,43,El Guincho,Șerban Cazan,Claudia Valentina,Jelli Dorman,2024-10-10,sample,KPOP - Eric Reprid
154,KALASH,,,,LAPTOP,BELIEVE / PLAY TWO,2024,43,DJ Digital,Axel Lijay,Maureen,Kalash,2022-04-29,,
155,AMY WINEHOUSE,,,,BACK TO BLACK,POLYDOR / UNIVERSAL MUSIC,2024,43,Mark Ronson,,Mark Ronson,Amy Winehouse,2006-10-27,sample,BACK TO BLACK - Organize
156,JOSEPH KAMEL,,,,BEAU,SONY MUSIC ENTERTAINMENT / DUCHESS PUBLISHING,2024,43,Joseph Kamel,Alban Lico,Joseph Kamel,,2023-10-26,,
157,REMA,,,,CALM DOWN,VIRGIN MUSIC FRANCE / MAVIN RECORDS / JONZING WORLD,2024,43,Andre Vibez,ThisizLondon,Rema,,2022-02-11,sample,Drake Bussy - Fetus Blasters
158,THE NEIGHBOURHOOD,,,,SWEATER WEATHER,SONY MUSIC CATALOGUE / THE [R]EVOLVE GROUP,2024,43,Emile Haynie,,Jeremy Freedman,Zach Abels,2012-03-28,sample,Don’t Kome 2 My Funeral - Young Slo-Be
159,K2S,,,,DOUGIE,BELIEVE / PLAY TWO,2024,43,A.J Honcho,Young Madz,K2S,,2024-06-14,interpolation,Teach Me How to Dougie - Cali Swag District
160,GREEN MONTANA,SDM,,,BARCELONA92,CAPITOL MUSIC FRANCE / CAPITOL,2024,43,Shiruken Music,,Green Montana,SDM,2024-04-05,,
161,NINHO,,,,JEFE,REC. 118 / MAL LUNE MUSIC,2024,43,PHILY ASAP,Mi8,Ninho,,2021-12-03,,
162,DA UZI,,,,MICHAEL JORDAN,WARNER / REC. 118 / VRAI2VRAI PRODUCTION,2024,43,BBP,,​DA Uzi,,2024-03-08,,
163,DAMSO,,,,MACARENA,CARTHAGE MUSIC,2024,43,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
164,AYA NAKAMURA,,,,42,WARNER / REC.118 / NAKAMURA INDUSTRIE,2024,43,Aya Nakamura,Seysey,Aya Nakamura,Seysey,2024-06-19,,
165,DAVID GUETTA,ALESSO,MADISON LOVE,,NEVER GOING HOME TONIGHT,WARNER / PARLOPHONE UK,2024,43,David Guetta,Alesso,David Guetta,Giorgio Tuinfort,2024-09-06,sample,Infinity - Guru Josh
166,SDM,,,,MR. OCHO,CAPITOL MUSIC FRANCE / 92I / CAPITOL,2024,43,H8MKRZ,,SDM,H8MKRZ,2022-12-02,,
167,PLK,GAZO,,,ÇA MÈNE À RIEN,PANENKA MUSIC,2024,43,Anne Raveneau,Boumidjal,PLK,Gazo,2024-01-19,,
168,NISKA,NINHO,KOBA LAD,,911,JEFE PRODUCTIONS / CHARO INC / WMF / UMF,2024,43,TripleNBeat,Nask,Ninho,Niska,2024-09-06,sample,DJANGO - Maes
169,THE WEEKND,,,,BLINDING LIGHTS,POLYDOR / UNIVERSAL MUSIC FRANCE,2024,43,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
170,JUL,13 ORGANISÉ,ALONZO,,BANDE ORGANISÉE 2,BELIEVE / RIEN 100 RIEN,2024,43,JuL,,SCH,Kofs,2024-08-15,interpolation,Bande organisée - 13 Organisé
171,KAVINSKY,,,,NIGHTCALL,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2024,43,Kavinsky,Guy-Manuel de Homem-Christo,Kavinsky,Guy-Manuel de Homem-Christo,2010-04-02,sample,Водитель (Driver) - 🌬Isiz
172,DUA LIPA,,,,HOUDINI,WEA / WARNER RECORDS,2024,43,Danny L Harle,Kevin Parker,Dua Lipa,Caroline Ailin,2023-11-09,interpolation,Demeanor - Pop Smoke
173,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2024,43,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
174,WERENOI,,,,SOLITAIRE,BELIEVE / PLR MUSIC & PGP RECORDS,2024,43,HuFel Beatz,,Werenoi,,2022-08-08,,
175,BOUSS,,,,MIRAGE,BELIEVE / LE GRAND CARRÉ / LEVEL UP MUSIC,2024,43,p2wider,,Bouss,,2023-11-03,,
176,MORAD,GIMS,SATIVA MUSIC,,SEYA,BELIEVE / SATIVA MUSIC,2024,43,Renaud Rebillaud,,Morad,GIMS,2023-10-06,,
177,NINHO,,,,PUTANA,REC. 118 / MAL LUNE MUSIC,2024,43,Noxious,,Ninho,,2019-03-22,interpolation,Bananza (Belly Dancer) - Akon
178,DINOS,,,,PLACEBO,BECAUSE / SPKTAQLR,2024,43,Heizenberg,Chapo,Dinos,,2018-12-07,,
179,SLIMANE,,,,RÉSISTER,CAPITOL MUSIC FRANCE / NOE MUSIC,2024,43,Meïr Salah,Yaacov Salah,Slimane,,2024-06-14,,
180,BILLIE EILISH,,,,CHIHIRO,POLYDOR / UNIVERSAL MUSIC,2024,43,FINNEAS,,Billie Eilish,FINNEAS,2024-05-17,sample,BONUS: song for my best friend wherever he is - 1un4
181,H.E.M,,,,ZINZIN,VIRGIN MUSIC FRANCE / VIRGIN MUSIC,2024,43,,,H.E.M (FRA),,2024-07-28,,
182,CENTRAL CEE,JRK 19,,,BOLIDE NOIR,SONY MUSIC ENTERTAINMENT / COLUMBIA,2024,43,Harrison Dock,,Central Cee,JRK 19,2024-08-22,interpolation,Doja - Central Cee
183,LINKIN PARK,,,,IN THE END,CATALOGUE MARKETING CLASSIQUE / WARNER RECORDS,2024,43,Don Gilmore,,Mr. Hahn,Rob Bourdon,2000-10-24,sample,Забвение (Oblivion) - TIRANGLL
