classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
142,DUA LIPA,,,,BREAK MY HEART,WEA / WARNER RECORDS UK,2020,40,The Monsters & Strangerz,watt,Ali Tamposi,Andrew Farriss,2020-03-25,sample,Stalker - Lucas Altuzarra
143,GAMBINO,,,,ALICANTE,GAMBINO 13.15,2020,40,Claro Beats,,Gambino,,2019-07-17,,
144,PLK,,,,BILLET D'20,PANENKA MUSIC,2020,40,Rudynovski,,PLK,,2020-08-28,,
145,POWFU,BEABADOOBEE,,,DEATH BED,COLUMBIA,2020,40,Sebastien Galina,,Cesar $emento,,2019-12-19,,
146,KYGO,TINA TURNER,,,WHAT'S LOVE GOT TO DO WITH IT,KYGO,2020,40,Kygo,,Graham Lyle,Terry Britten,2020-07-17,,
147,LETO,PLK,,,TRAIN DE VIE,REC. 118,2020,40,Josh (FRA),,PLK,Leto,2020-04-17,,
148,TWOCOLORS,,,,LOVEFOOL,POLYDOR,2020,40,twocolors,,Nina Persson,Peter Svensson,2020-05-07,interpolation,ПОЧЕМУ (WHY) - 44neverluv
149,NINHO,HÖS COPPERFIELD,,,PIRATE,POLYDOR,2020,40,Nask,,Hös Copperfield,Ninho,2020-03-20,,
150,LOUANE,,,,DONNE-MOI TON COEUR,BARCLAY - MERCURY / UNIVERSAL MUSIC DIVISION MERCURY RECORDS,2020,40,WOLFGVNG,Damso,Damso,,2020-07-03,,
151,LANDY,,,,AUCUNE LIMITE,109 RECORD,2020,40,DJ Bellek,,Landy,,2020-06-12,,
152,PURPLE DISCO MACHINE,SOPHIE AND THE GIANTS,,,HYPNOTIZED,COLUMBIA,2020,40,Purple Disco Machine,,Sophie Scott,Matthew R. Johnson,2020-04-07,,
153,BILLIE EILISH,,,,BAD GUY,DARKROOM/INTERSCOPE RECORDS,2020,40,FINNEAS,,Billie Eilish,FINNEAS,2019-03-29,sample,SUCCR - DaymanOurSavior
154,PLK,,,,POURTANT,PANENKA MUSIC,2020,40,Dee Eye,,PLK,,2020-08-28,,
155,PLK,,,,TOUTES GÉNÉRATIONS,PANENKA MUSIC,2020,40,Junior Alaprod,Wladimir Pariente,PLK,Rim’K,2020-08-28,,
156,LE MOTIF,HEEZY LEE,,,MA LOVE,JO & CO,2020,40,Heezy Lee,,Le Motif,Heezy Lee,2020-08-31,,
157,DOJA CAT,,,,SAY SO,KEMOSABE RECORDS/RCA RECORDS,2020,40,Dr. Luke,,Dr. Luke,Lydia Asrat,2019-11-07,sample,Say So M31k0 Remix - M31k0
158,LEFA,SCH,,,SMILE,2L MUSIC,2020,40,Lefa,MKL,SCH,Lefa,2020-07-10,,
159,POP SMOKE,50 CENT,RODDY RICCH,,THE WOO,ISLAND DEF JAM / VICTOR VICTOR WORLDWIDE,2020,40,Jess Jackson,Ray Lennon,K-Mack,Steven Victor,2020-07-03,interpolation,The Woo (Demo) - Pop Smoke
160,SOSO MANESS,,,,SO MANESS,RCA GROUP,2020,40,Ladjoint,3 Monkeyzz,Soso Maness,,2020-03-06,sample,Boneless - Steve Aoki
161,FREEZE CORLEONE,,,,CHEN LADEN,NEUVE / CAROLINE FRANCE / MANGEMORT SQUAD,2020,40,Flem,Freeze Corleone,Freeze Corleone,,2020-09-11,,
162,RK,MAES,,,EUROS,CAPITOL MUSIC FRANCE,2020,40,Diossa,Saydiq,Maes,RK,2020-06-26,sample,Haine - Prod.MxAI
163,VITAA,SLIMANE,,,AVANT TOI,UNIVERSAL MUSIC DIVISION ISLAND DEF JAM,2020,40,Hottrak,,Vitaa,Slimane,2019-08-23,,
164,GRAND CORPS MALADE,SUZANE,,,PENDANT 24H,ANOUCHE PRODUCTIONS,2020,40,Mosimann,Tiery-F,Suzane,Grand Corps Malade,2020-09-11,,
165,PLK,,,,AU FOND D'MA TÊTE,PANENKA MUSIC,2020,40,BGRZ,Twe7ve,PLK,,2020-08-28,,
166,VIANNEY,,,,BEAU-PAPA,TÔT OU TARD,2020,40,Vianney,,Vianney,,2020-08-21,,
167,UZI,,,,A L'AISE,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,40,The Alchemist,,Wiz Khalifa,,2018-07-27,,
168,BAKERMAT,,,,BAIANÁ,B1 / BE YOURSELF MUSIC,2020,40,Bakermat,,Vera Lúcia Barbosa,Marcelo Pretto,2019-07-26,sample,Baianá - Barbatuques
169,GAZO,FREEZE CORLEONE,,,DRILL FR 4,"BSB PRODUCTIONS \PK INTERACTIVE, INC.",2020,40,Flem,,Freeze Corleone,Gazo,2020-06-17,sample,TEMA - JeanJass
170,YL,RIM'K,,,KUSH,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,40,Denza,Sofiane Pamart,Rim’K,YL,2020-09-18,,
171,MICHOU,,,,FIER,IKR,2020,40,Jaffal Kodor,Moussa Dje,Michou,,2020-09-13,,
172,DENNIS LLOYD,,,,ALIEN,ARISTA RECORDS,2020,40,Dennis Lloyd,,Tom Barnes,Pete Kelleher,2020-06-12,,
173,NINHO,,,,FILON,REC. 118 / MAL LUNE MUSIC,2020,40,Dany Synthé,,Ninho,,2020-03-07,,
174,LOMEPAL,,,,TROP BEAU,PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2020,40,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
175,LEWIS CAPALDI,,,,SOMEONE YOU LOVED,VERTIGO BERLIN,2020,40,TMS,,Ben Kohn,Lewis Capaldi,2018-11-08,sample,Married To Music - Mistah Kye
176,DUA LIPA,,,,PHYSICAL,WEA / WARNER RECORDS UK,2020,40,Gian Stone,Lorna Blackwood,Clarence Coffee Jr.,KOZ,2020-01-30,sample,We Keep the Spirit Alive - No Angels
177,AMIR,,,,LA FÊTE,PARLOPHONE (FRANCE),2020,40,Nazim,Amir,Nazim,Amir,2020-06-10,,
178,JUBEL,NEIMY,,,DANCING IN THE MOONLIGHT,WEA / DGTLBEATS,2020,40,Jubël,NEIMY,Sherman Kelly,,2018-06-22,,
179,KEEN'V,,,,TAHITI,PARLOPHONE (FRANCE),2020,40,Mathieu Evain,Fabrice Vanvert,Keen’V,,2020-05-07,,
180,CLEAN BANDIT,MABEL,24KGOLDN,,TICK TOCK,WEA / ATLANTIC RECORDS UK,2020,40,Jack Patterson,Mark Ralph,​​kamille,Jack Patterson,2020-08-21,sample,Tick Tock (feat. Ivy Walker) - DJ Alfie
181,SMILY,,,,OUBLIER,"SMILY \TUNECORE, INC",2020,40,RJacks & Masta,,Smily,,2019-11-18,,
182,DA UZI,NINHO,,,CROIS-MOI,REC. 118,2020,40,Yung Pha,,Ninho,​DA Uzi,2020-04-03,,
183,LADY GAGA,BRADLEY COOPER,,,SHALLOW,POLYDOR / UNIVERSAL MUSIC,2020,40,Benjamin Rice,Lady Gaga,Andrew Wyatt,Anthony Rossomando,2018-09-27,sample,10 Toes - Ghais Guevara
184,KAARIS,,,,DEUX DEUX,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,40,Takeshi-San,Franglish,Kaaris,Bosh,2020-09-04,,
185,YARO,,,,DIOS MIO,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,40,Noxious,,Yaro,Ninho,2020-07-31,,
186,FREEZE CORLEONE,,,,BIG PHARMA,NEUVE / CAROLINE FRANCE / MANGEMORT SQUAD,2020,40,Flem,C2S,Freeze Corleone,,2020-09-11,,
187,DJ KHALED,DRAKE,,,POPSTAR,OVO/WE THE BEST/EPIC,2020,40,DJ Khaled,OZ,DJ Khaled,Drake,2020-07-17,sample,they besties fr - cluli
188,KAARIS,,,,GOULAG,CAROLINE FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,40,Boumidjal,HoloMobb,Kaaris,,2020-07-03,,
189,KAARIS,,,,PIQUÉE,UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,40,Fux (FRA),Seysey,Kaaris,Dadju,2020-09-04,,
190,IMEN ES,,,,AU DÉBUT,ISLAND DEF JAM / BENDO / FULGU PROD,2020,40,Young Bouba,Abou Debeing,Imen Es,Abou Debeing,2020-09-18,,
191,EVA (FR),,,,CHELOU,MCA / UNIVERSAL MUSIC DIVISION MCA,2020,40,,,,,,,
192,4KEUS,NISKA,,,MD,WATI-B,2020,40,XAVii,Jay 4LIFE,Tiakola,Niska,2019-12-27,,
193,HEUSS L'ENFOIRÉ,JUL,,,MOULAGA,MIDI MIDI PRODUCTION/150 PROD,2020,40,Zeg P,DJ Wiils,JuL,Heuss L’enfoiré,2019-12-13,sample,Moulaga - n1kiplugg
194,IMEN ES,ALONZO,,,1ÈRE FOIS,ISLAND DEF JAM / BENDO / FULGU PROD,2020,40,Abys One,Zaka2054,Alonzo,Imen Es,2020-02-14,,
195,4KEUS,,,,TU NOUS CONNAIS,WATI-B,2020,40,Biddim,Sherkan,Djeffi,HK La Paille,2020-09-23,,
196,CONKARAH,SHAGGY,,,BANANA,S-CURVE RECORDS,2020,40,,,,,2019-08-15,,
197,NAZA,,,,LOIN DE MOI,CAPRICAROLESQUE,2020,40,Ray Da Prince,DJ Erise,Naza,,2019-09-25,,
198,PLK,,,,DÉGAINE DE BANDIT,PANENKA MUSIC,2020,40,Fleetzy,,PLK,,2020-08-28,,
199,ROSALÍA,TRAVIS SCOTT,,,TKN,COLUMBIA,2020,40,El Guincho,DJ Nelson,DJ Nelson,El Guincho,2020-05-28,interpolation,TATATA - Michael D.
200,SQUEEZIE,,,,MARIO KART,"BALAI STEAK, ALLPOINTS",2020,40,Lellouche Luca,Roze Adrien,Anahid Djalali,Squeezie,2020-09-25,,
1,JUL,SCH,NAPS,KOFS,BANDE ORGANISÉE,RIEN 100 RIEN,2020,41,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
2,NAZA,NISKA,,,JOLI BÉBÉ,CAPIROLESQUE,2020,41,DJ Erise,Latimer,Niska,Naza,2020-09-11,,
3,MASTER KG,BURNA BOY,NOMCEBO ZIKODE,,JERUSALEMA,ELEKTRA FRANCE,2020,41,Master KG,,Nomcebo Zikode,,2019-10-11,,
4,OBOY,,,,CABEZA,SYNDICATE RECORDS,2020,41,​mammouth,,OBOY,,2020-07-03,,
5,PLK,HAMZA,,,PILOTE,PANENKA MUSIC,2020,41,Neo Maestro,BGRZ,Hamza,PLK,2020-08-28,,
6,DAMSO,HAMZA,,,BXL ZOO,TRENTE-QUATRE CENTIMES,2020,41,Saint DX,Pierrari,Hamza,Damso,2020-09-18,interpolation,Capitaine flam - ISHA
7,DAMSO,,,,DEUX TOILES DE MER,TRENTE-QUATRE CENTIMES,2020,41,Bad Bijan,Paco Del Rosso,Damso,,2020-09-18,sample,SENTIMENTAL - Damso
8,LETO,,,,MACARONI,REC. 118,2020,41,TripleNBeat,Guilty,Ninho,Leto,2020-08-28,interpolation,Macarena - Los del Río
9,NINHO,,,,LA ZONE,PLAY TWO,2020,41,LeTempsDuPiano,,Amin (FRA),Ninho,,,
10,24KGOLDN,IANN DIOR,,,MOOD,RECORDS/COLUMBIA,2020,41,Blake Slatkin,KBeaZy,KBeaZy,Omer Fedi,2020-07-24,sample,If Guitar Riffs Were Lyrics - Steve Terreberry
11,DADJU,NINJO,,,GRAND BAIN,POLYDOR,2020,41,MKL,,Ninho,Dadju,2020-06-19,,
12,NINHO,,,,PROBLÈMES DU MATIN,REC. 118,2020,41,Hoodstar,,Ninho,,2020-10-02,interpolation,Dior - Pop Smoke
13,UZI,,,,À LA FÊTE,CAPITOL MUSIC FRANCE / SPORTBACK RECORDS,2020,41,Hoodstar,,UZI (FRA),,2020-06-26,,
14,DAMSO,,,,911,TRENTE-QUATRE CENTIMES,2020,41,Saint DX,Benjay,Damso,,2020-09-18,interpolation,SUMMER 2021 - L.E.J
15,KOBA LAD,FREEZE CORLEONE,,,7 SUR 7,GRINTA RECORDS,2020,41,Richie Beats,,Freeze Corleone,Koba LaD,2020-09-24,,
16,HATIK,,,,ANGELA,LOW WOOD,2020,41,Medeline,,Hatik,,2019-08-30,interpolation,Angela - Saïan Supa Crew
17,HATIK,JOK'AIR,,,LA MEILLEURE,LOW WOOD,2020,41,Medeline,,Jok’Air,Hatik,2020-03-06,,
18,WEJDENE,,,,COCO,CAROLINE FRANCE / GUETTE MUSIC,2020,41,Big Tom (FRA),Chulo (FRA),Feuneu,Wejdene,2020-08-19,,
19,JAWSH 685,JASON DERULO,,,SAVAGE LOVE,COLUMBIA,2020,41,Jawsh 685,,Phil Greiss,Jacob Kasher,2020-06-11,interpolation,Stupid Lies - Alexis Saucedo
20,FRANGLISH,TORY LANEZ,,,MY SALSA,ISLAND DEF JAM,2020,41,Nyadjiko,,Tory Lanez,Franglish,2020-06-12,interpolation,Still Not a Player - Big Pun
21,DAMSO,,,,LIFE LIFE,TRENTE-QUATRE CENTIMES,2020,41,Jules Fradet,Paco Del Rosso,Damso,,2020-09-18,,
22,WEJDENE,,,,16,CAROLINE FRANCE / UNIVERSAL MUSIC DIVISION CAROLINE,2020,41,Berry Prod,AKS Prods,Feuneu,Wejdene,2020-09-25,,
23,FREEZE CORLEONE,,,,FREEZE RAËL,NEUVE / CAROLINE FRANCE / MANGEMORT SQUAD,2020,41,Flem,,Freeze Corleone,,2020-09-11,interpolation,Le Big & Le Big - Bon Chance
24,AYA NAKAMURA,,,,JOLIE NANA,REC. 118,2020,41,Isaac Luyindula,John Makabi,Julio Masidi,Aya Nakamura,2020-07-17,interpolation,Summer 2020 - L.E.J
25,TAYC,,,,N'Y PENSE PLUS,PLAY TWO,2020,41,Nyadjiko,,Tayc,,2020-06-20,interpolation,Aymie (Réponse à Tayc) - MikL
26,PLK,NISKA,,,ON SAIT JAMAIS,PANENKA MUSIC,2020,41,Karmen (FRA),Croisade,Niska,PLK,2020-08-28,,
27,DAMSO,LOUS AND THE YAKUZA,,,COEUR EN MIETTES,TRENTE-QUATRE CENTIMES,2020,41,Jules Fradet,Prinzly,Lous and The Yakuza,Damso,2020-09-18,sample,Cultura Xanax - Ian (ROU)
28,DADJU,,,,AMOUR TOXIC,POLYDOR / UNIVERSAL MUSIC DIVISION POLYDOR,2020,41,Dadju,Seysey,Dadju,,2020-09-28,,
29,GRAND CORPS MALADE,CAMILLE LELLOUCHE,,,MAIS JE T'AIME,CAROLINE FRANCE / ANOUCHE PRODUCTIONS,2020,41,Camille Lellouche,,Camille Lellouche,Grand Corps Malade,2020-06-19,,
30,CARDI B,MEGAN THEE STALLION,,,WAP,WEA / ATLANTIC/KSR,2020,41,Ayo & Keyz,,Cardi B,Frank Rodriguez,2020-08-07,sample,Whores In This House - DJ Frank Ski
31,POP SMOKE,LIL BABY,DABABY,,FOR THE NIGHT,ISLAND DEF JAM / REPUBLIC RECORDS,2020,41,Jess Jackson,Wylo,Wylo,MIKE DEAN,2020-07-03,sample,Nana - FRVRFRIDAY
32,BOSH,,,,DJOMB,ARISTA FRANCE,2020,41,Mounchild,Blaise Keys,Bosh,,2020-03-27,interpolation,Summer 2020 - L.E.J
33,INTERNET MONEY,GUNNA,DON TOLIVER,NAV,LEMONADE,CAROLINE FRANCE / INTERNET MONEY RECORDS/ TENTHOUSAND PROJ,2020,41,Taz Taylor,Nick Mira,Taz Taylor,Nick Mira,2020-08-14,sample,Lemonade - Jozzy
34,OFENBACH,QUARTERHEAD,NORMA JEAN MARTINE,,HEAD SHOULDERS KNEES & TOES,ELEKTRA FRANCE,2020,41,Quarterhead,Ofenbach,Dorian Lauduique,César Laurent de Rummel,2020-05-08,,
35,LACRIM,,,,JACQUES CHIRAC,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,41,Heizenberg,Chapo,Lacrim,,2020-09-23,,
36,DAMSO,,,,BPM,TRENTE-QUATRE CENTIMES,2020,41,Bad Bijan,The9AM,Damso,,2020-09-18,interpolation,Club Going Up on a Tuesday - iLoveMakonnen
37,ZOE WEES,,,,CONTROL,CAROLINE FRANCE / CAROLINE INTERNATIONAL (S&D),2020,41,Ricardo Muñoz,Patrick Salmy,Nils Bodenstedt,René Miller,2020-03-13,sample,Pride - Jay Skata
38,THE WEEKND,,,,BLINDING LIGHTS,DEF JAM RECORDINGS FRANCE / REPUBLIC,2020,41,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
39,DABABY,RODDY RICCH,,,ROCKSTAR,SOUTH COAST MUSIC GROUP/INTERSCOPE RECOR,2020,41,SethInTheKitchen,,SethInTheKitchen,Roddy Ricch,2020-04-17,sample,Mashup Tjedna - FREESTYLE - Hiljson Mandela
40,KAZA,,,,PARE-BALLES,ELEKTRA FRANCE,2020,41,LeTempsDuPiano,FrenchisBeatz,Kaza,,2020-10-02,,
41,CARBOZO,NINHO,,,CARBOZO 2.0,ARISTA FRANCE,2020,41,SNK,,Ninho,,2020-09-11,,
42,DAMSO,,,,SENTIMENTAL,TRENTE-QUATRE CENTIMES,2020,41,The Beginning,,Damso,,2020-09-18,sample,DEUX TOILES DE MER - Damso
43,GAZO,HAMZA,,,DRILL FR 5,BSB PROD,2020,41,Pierrari,,Gazo,Hamza,2020-10-02,,
44,MAC TYER,NINHO,,,MOTO,UNTOUCHABLE,2020,41,Prof366or,,Mac Tyer,Ninho,2020-07-17,,
45,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA,2020,41,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
46,DAMSO,,,,MEVTR,TRENTE-QUATRE CENTIMES,2020,41,Prinzly,Benjay,Damso,,2020-09-18,,
47,PLK,HEUSS L'ENFOIRÉ,,,CHANDON ET MOËT,PANENKA MUSIC,2020,41,Zeg P,Junior Alaprod,Heuss L’enfoiré,PLK,2020-08-28,,
48,POP SMOKE,,,,WHAT YOU KNOW BOUT LOVE,REPUBLIC RECORDS,2020,41,IamTash,,Troy Oliver,IamTash,2020-07-03,sample,Differences - Ginuwine
49,LUCKY LUKE,,,,COOLER THAN ME,B1,2020,41,Lucky Luke,,Mike Posner,,2019-05-18,sample,Cooler Than Me (Single Mix) - Mike Posner
50,DJ KAYZ,NISKA,,,MONTE LE SON,JUSTON RECORDS,2020,41,Slam,Djaresma,Niska,,2020-10-02,,
51,BOLÉMVN,MAES,,,10K,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,41,Berry Prod,Sany San,Bolémvn,Maes,2020-05-29,,
52,PLK,,,,C'EST MORT,PANENKA MUSIC,2020,41,Josh (FRA),,PLK,,2020-07-10,,
53,HARRY STYLES,,,,WATERMELON SUGAR,COLUMBIA,2020,41,Tyler Johnson,Kid Harpoon,Tyler Johnson,Kid Harpoon,2019-11-16,sample,Fuck You With Sugar On Top - Nearly a Fox
54,SIFAX,SOFIANE,,,MECS DE CITÉS,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,41,T-Desco,Mi8,Sifax,Sofiane,2020-06-10,interpolation,Femme libérée - Cookie Dingler
55,RONISIA,,,,ATTERRISSAGE,BULLET PROD,2020,41,3K Beatmakers,,Ronisia,,2020-07-10,,
56,HÖS COPPERFIELD,LETO,,,APRÈS LA PLUIE,TTR / ALLPOINTS,2020,41,Hoodstar,,Leto,Hös Copperfield,2020-09-28,,
57,BLACK EYED PEAS,OZUNA,J. REY SOUL,,MAMACITA,POLYDOR / UNIVERSAL MUSIC DIVISION POLYDOR,2020,41,Johnny Goldstein,will.i.am,Johnny Goldstein,Madonna,2020-04-10,interpolation,La Isla Bonita - Madonna
58,WEJDENE,,,,ANISSA,CAROLINE FRANCE / GUETTE MUSIC,2020,41,Mehdi Nine,,Feuneu,Wejdene,2020-04-15,interpolation,Mouloud Squad - Mouloud Squad
59,NINHO,,,,LETTRE À UNE FEMME,REC. 118 / MAL LUNE MUSIC,2020,41,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
60,DAMSO,,,,D'JA ROULÉ,TRENTE-QUATRE CENTIMES,2020,41,Jules Fradet,Rodriguez Vangama,Damso,,2020-09-18,,
61,BOSH,,,,TRIXMA,ARISTA FRANCE,2020,41,Blaise Keys,Mounchild,Bosh,,2020-09-18,,
62,LANDY,,,,FILON,109 RECORD,2020,41,Lil’Key Da Beat Maker,,Landy,,2020-09-25,,
63,JOEL CORRY,MNEK,,,HEAD & HEART,WEA / ATLANTIC RECORDS UK,2020,41,Joel Corry,Lewis Thompson,Joel Corry,Lewis Thompson,2020-07-03,,
64,TOPIC,A7S,,,BREAKING ME,ISLAND DEF JAM / VIRGIN,2020,41,Topic,,René Miller,Moli,2019-12-19,sample,Breaking Me - O’Neil (Producer)
65,FREEZE CORLEONE,ALPHA WANN,,,RAP CATÉCHISME,NEUVE / CAROLINE FRANCE / MANGEMORT SQUAD,2020,41,Flem,Ocho,Freeze Corleone,Alpha Wann,2020-09-11,sample,RAP FUTURISTE - 23wa
66,SAINT JHN,,,,ROSES,B1,2020,41,​f a l l e n,,​f a l l e n,SAINt JHN,2016-07-22,sample,Enciéndelo (Spanish Version) - Ele A El Dominio
67,DAMSO,,,,ROSE MARTHE'S LOVE,TRENTE-QUATRE CENTIMES,2020,41,JXN Beats,,Damso,,2020-09-18,,
68,AVA MAX,,,,WHO'S LAUGHING NOW,WEA / ATLANTIC RECORDS,2020,41,Cirkut,Lotus IV,Måns Wredenberg,Madison Love,2020-07-30,sample,The Hot Kiss (Anna Resurrects Boy) - Freddy Vorobev and The King
69,FREEZE CORLEONE,,,,HORS LIGNE,NEUVE / CAROLINE FRANCE / MANGEMORT SQUAD,2020,41,Seezy,,Freeze Corleone,,2020-09-11,,
70,VEGEDREAM,TAYC,,,POUR NOUS,ISLAND DEF JAM / UNIVERSAL MUSIC DIVISION ISLAND DEF JAM,2020,41,Yannick Péraste,Willobeatz,Tayc,Vegedream,2020-09-25,interpolation,Promis juré - Tayc
71,LUCENZO,,,,NO ME AMA,PLAY TWO,2020,41,Kameron Houff,Ne-Yo,Kameron Houff,Ne-Yo,2020-07-17,,
72,TOM GREGORY,,,,FINGERTIPS,B1,2020,41,André Nookadu,Frank Sanders,Matt James,Adrien Nookadu,2020-01-10,,
73,ROBIN SCHULZ,WES,,,ALANE,WEA / WM GERMANY,2020,41,JUNKX,Robin Schulz,Robin Schulz,Stefan Dabruck,2020-06-19,,
74,AVA MAX,,,,KINGS & QUEENS,WEA / ATLANTIC RECORDS,2020,41,Cirkut,RedOne,Desmond Child,T.I Jakke,2020-03-12,interpolation,If You Were a Woman (And I Was a Man) - Bonnie Tyler
75,HEUSS L'ENFOIRÉ,,,,L'ANCIEN,MIDI MIDI PRODUCTION/150 PROD,2020,41,Zeg P,,Heuss L’enfoiré,,2020-09-18,,
76,TATE MCRAE,,,,YOU BROKE ME FIRST,RCA RECORDS LABEL,2020,41,Blake Harnage,,RYANN,Blake Harnage,2020-04-16,sample,Deep - Azel
77,JUL,,,,ITALIA,D'OR ET DE PLATINE,2020,41,JuL,,JuL,,2020-06-19,interpolation,Manita - H JeuneCrack
78,TIMAL,,,,GANG,ELEKTRA FRANCE,2020,41,Oliver Ryon,Jeoffrey Dandy,Timal,,2020-09-24,,
79,AMEL BENT,IMEN ES,,,JUSQU'AU BOUT,ISLAND DEF JAM,2020,41,Renaud Rebillaud,,John Mamann,Vitaa,2020-06-12,,
80,NINHO,,,,LA VIE QU'ON MÈNE,REC 118 / MAL LUNE / REC. 118 / MAL LUNE MUSIC,2020,41,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
81,BOOBA,ZED,,,JAUNÉ,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2020,41,Chapo,Heizenberg,Zed,Booba,2020-05-12,,
82,NAPS,NINHO,,,6.3,OK MANY INDUSTRIE / 13ÈME ART MUSIC,2020,41,DIIAS,,Ninho,Naps,2020-02-20,,
83,SASSO,,,,J'PICOLE,WAGRAM MUSIC / W LAB,2020,41,Voluptyk,,Sasso,,2020-09-18,,
84,THE WEEKND,,,,IN YOUR EYES,REPUBLIC RECORDS,2020,41,Max Martin,Oscar Holter,The Weeknd,Belly,2020-03-20,sample,......IN YOUR ((EYES)) - deadbyoctober
85,RAY DALTON,,,,IN MY BONES,EPIC GERMANY,2020,41,DECCO,,Sebastian Arman,Ray Dalton,2020-02-20,,
86,WEJDENE,,,,CIAO,CAROLINE FRANCE / UNIVERSAL MUSIC DIVISION CAROLINE,2020,41,Unfazzed,Sany San,Feuneu,Wejdene,2020-09-25,,
87,BLACK EYED PEAS,NICKY JAM,TYGA,,VIDA LOCA,POLYDOR / UNIVERSAL MUSIC DIVISION POLYDOR,2020,41,Johnny Goldstein,will.i.am,MC Hammer,Alonzo Miller,2020-06-19,sample,Pon de Floor - Major Lazer
88,DAMSO,,,,POUR L'ARGENT,TRENTE-QUATRE CENTIMES,2020,41,Saint DX,Paco Del Rosso,Damso,,2020-09-18,,
89,DAMSO,,,,INTRO,TRENTE-QUATRE CENTIMES,2020,41,David Mems,Jules Fradet,Damso,,2020-09-18,sample,"Rest Easy, My Love - Loneribs"
90,47TER,,,,ON AVAIT DIT,LABEL ENTRECÔTE,2020,41,47ter,Tristan Salvati,47ter,,2019-10-25,,
91,MAES,JUL,,,DYBALA,UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,41,Trent 700,Chady,JuL,Maes,2020-01-17,,
92,DAMSO,FALLY IPUPA,,,FAIS ÇA BIEN,TRENTE-QUATRE CENTIMES,2020,41,Rodriguez Vangama,Prinzly,Fally Ipupa,Damso,2020-09-18,,
93,KAARIS,,,,ILLIMITÉ,CAROLINE FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2020,41,Marti4K,Trent 700,Kaaris,,2020-08-20,,
94,JASON DERULO,,,,TAKE YOU DANCING,WEA / ATLANTIC RECORDS,2020,41,Emanuel Kiriakou,Teemu Brunila,Teemu Brunila,Jason Derulo,2020-07-22,interpolation,ЛА ЛА ЛА (LA LA LA) - Клава Кока (Klava Coca)
95,PLK,,,,DANS LES CLIPS,PANENKA MUSIC,2020,41,D1gri,Junior Alaprod,PLK,,2020-08-28,,
96,NINHO,,,,ZIPETTE,REC. 118 / MAL LUNE MUSIC,2020,41,Ysos,,Ninho,,2020-03-07,,
97,CAMÉLIA JORDANA,,,,FACILE,PLAY TWO,2020,41,Renaud Rebillaud,,Camélia Jordana,,2020-02-06,interpolation,SUMMER 2021 - L.E.J
98,POP SMOKE,,,,DIOR,VICTOR VICTOR WORLDWIDE,2020,41,808 Melo,,Pop Smoke,808 Melo,2019-07-26,sample,The Coven - Peter Gundry
99,MICHOU,,,,FIER,IKR,2020,41,Jaffal Kodor,Moussa Dje,Michou,,2020-09-13,,
100,DJADJA,DINAZ,,,FÉFÉ LAMBO,CARRÉ MUSIC,2020,41,Zeg P,Handy y Kap’z,Djadja,Dinaz,2020-07-29,,
101,HORNET LA FRAPPE,,,,TOURNER LA TÊTE,REC. 118,2020,41,Josh (FRA),Hornet La Frappe,Hornet La Frappe,,2020-07-03,,
102,SOOLKING,DADJU,,,MELEGIM,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC F,2020,41,Nyadjiko,,Soolking,Dadju,2020-02-07,interpolation,Summer 2020 - L.E.J
103,BRAMSITO,NISKA,,,CRIMINEL,CAPITOL MUSIC FRANCE / CAPITOL,2020,41,Bramsito,Yvens Beats,Niska,Bramsito,2020-05-22,,
104,PLK,,,,BÉNEF,PANENKA MUSIC,2020,41,Geronimo Beats,Pilgrim (Band),PLK,,2020-07-31,,
