classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
163,PNL,,,,DEUX FRÈRES,MUSICAST / QLF RECORDS,2023,3,BBP,,Ademo,N.O.S,2019-04-05,,
164,KATE BUSH,,,,RUNNING UP THAT HILL,CATALOGUE MARKETING CLASSIQUE / PARLOPHONE,2023,3,Honey Gentry,,Kate Bush,,2017-04-06,,
165,RIDSA,,,,NOUS DEUX,BELIEVE / PLAY TWO,2023,3,Prodweiler,,Ridsa,,2022-11-25,,
166,GAZO,,,,MAUVAIS 2X,SONY MUSIC ENTERTAINMENT / BSB PROD,2023,3,Nardey,Shiruken Music,Gazo,Ninho,2021-11-19,,
167,AYA NAKAMURA,DAMSO,,,DÉGAINE,WARNER / REC. 118,2023,3,Machynist,,Aya Nakamura,Damso,2022-03-09,interpolation,Coeur De Pirate - Damso
168,LADY GAGA,,,,SHALLOW,POLYDOR / UNIVERSAL MUSIC,2023,3,Benjamin Rice,Lady Gaga,Andrew Wyatt,Anthony Rossomando,2018-09-27,sample,10 Toes - Ghais Guevara
169,DINOS,,,,PLACEBO,BECAUSE / SPKTAQLR,2023,3,Heizenberg,Chapo,Dinos,,2018-12-07,,
170,MALTY 2BZ,,,,TN,WARNER / ELEKTRA FRANCE,2023,3,Rayane Beats,pxscu,Malty 2BZ,Kerchak,2023-01-11,,
171,RONISIA,,,,SUIS-MOI,EPIC,2023,3,Dany Synthé,,Ninho,Ronisia,2022-01-28,,
172,GIMS,SOOLKING,,,APRÈS-VOUS MADAME,BELIEVE / PLAY TWO,2023,3,Maximum Beats,HaileDasta,Soolking,GIMS,2022-11-25,sample,La foule - Édith Piaf
173,OBOY,,,,TDB,BELIEVE / SYNDICATE RECORDS,2023,3,Le Side,,OBOY,,2021-07-02,,
174,JULIETTE ARMANET,,,,LE DERNIER JOUR DU DISCO,ROMANCE MUSIQUE,2023,3,Yuksek,Juliette Armanet,Diane Jacqus,Juliette Armanet,2021-09-17,,
175,JUL,,,,LE 100 LE 100,BELIEVE / D'OR ET DE PLATINE,2023,3,Handy y Kap’z,Rkaz,JuL,,2022-12-09,,
176,SDM,,,,JACQUE*** BAG,CAPITOL MUSIC FRANCE / CAPITOL,2023,3,H8MKRZ,,SDM,H8MKRZ,2022-12-02,,
177,LA PETITE CULOTTE,,,,LA GOFFA LOLITA,WARNER / PARLOPHONE (FRANCE),2023,3,,,,,,,
178,NINHO,,,,DIS-MOI QUE TU M'AIMES,REC. 118 / MAL LUNE MUSIC,2023,3,DJ Quick,Nice (FRA),Ninho,,2016-10-21,,
179,CKAY,,,,EMILIANA,WEA / WM SOUTH AFRICA,2023,3,BMH,CKay,CKay,BMH,2021-12-03,sample,Kiss Me Thru The Phone - Soulja Boy
180,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA (NEK),2023,3,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
181,VANCE JOY,,,,RIPTIDE,WEA / ATLANTIC,2023,3,John Castle,Edwin White,Vance Joy,,2013-03-22,sample,It seems it was all for naught - CHAOSVERUM
182,LADY GAGA,,,,HOLD MY HAND,POLYDOR,2023,3,Lady Gaga,BloodPop®,BloodPop®,Lady Gaga,2022-05-03,sample,Everything: 2022 Megamix - Joseph James (DJ)
183,JUL,,,,CANETTE DANS LES MAINS,BELIEVE / D'OR ET DE PLATINE,2023,3,Kakou,,JuL,Kakou,2022-12-09,,
184,IMAGINE DRAGONS,,,,BELIEVER,POLYDOR / INTERSCOPE RECORDS,2023,3,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2017-02-01,sample,Novo Dono dos Miraculous - Venum Beats
185,PLK FT OBOY,,,,ATTENTAT FEAT.OBOY,PANENKA,2023,3,,,,,,,
186,GAZO,,,,MOLLY - A COLORS SHOW,SONY MUSIC ENTERTAINMENT / BSB PROD,2023,3,Nardey,SHK,Gazo,Nardey,2022-05-30,,
187,DAMSO,,,,J RESPECT R,CAPITOL MUSIC FRANCE / CAPITOL,2023,3,BBP,,Damso,,2017-04-28,,
188,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2023,3,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
189,ED SHEERAN,,,,CELESTIAL,WEA / ATLANTIC RECORDS UK,2023,3,Ed Sheeran,Steve Mac,Johnny McDaid,Ed Sheeran,2022-09-29,sample,Everything: 2022 Megamix - Joseph James (DJ)
190,MIG,,,,PAS DE RALENTIR 3,VIRGIN RECORDS FRANCE / VIRGIN RECORDS,2023,3,Melo (FRA),,Mig,Melo (FRA),2023-01-01,,
191,LOMEPAL,,,,TEE,IDOL / PINÉALE,2023,3,Stwo,VM The Don,Lomepal,,2022-06-03,,
192,DAMSO,,,,MOSAÏQUE SOLITAIRE,CAPITOL MUSIC FRANCE / CAPITOL,2023,3,Pirates 8293,Double X,Damso,,2017-04-28,,
193,TIAKOLA,,,,ATASANTÉ,WATI-B,2023,3,Ponko,,Hamza,Tiakola,2022-05-27,,
194,NEKFEU,,,,GALATÉE,POLYDOR / SEINE ZOO,2023,3,Loubenski,,Nekfeu,,2016-12-01,,
195,OBOY,,,,AVEC TOI,BELIEVE / 6&7,2023,3,Le Side,,OBOY,,2019-07-12,,
196,SDM,,,,FAME,CAPITOL MUSIC FRANCE / CAPITOL,2023,3,Noxious,,SDM,Niska,2022-12-02,,
197,EMKAL,,,,"J'LA CONNAIS, PT. 1",SONY MUSIC ENTERTAINMENT / HYPER FOCAL,2023,3,Greg K,Layms,Emkal,,2022-04-29,,
198,LETO,TIAKOLA,,,MAPESSA,REC. 118 / WINTERFELL,2023,3,HoloMobb,Boumidjal,Tiakola,Leto,2021-09-17,,
199,EMINEM,,,,LOSE YOURSELF,POLYDOR / UNIVERSAL MUSIC,2023,3,Eminem,Jeff Bass,Eminem,Jeff Bass,2002-10-28,sample,Lose Yourself (Instrumental) - Eminem
200,PNL,,,,ONIZUKA,BELIEVE / QLF RECORDS,2023,3,Dolor,BBP,Ademo,N.O.S,2016-09-16,sample,Trap House - Rim’K
1,MILEY CYRUS,,,,FLOWERS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,4,Kid Harpoon,Tyler Johnson,Miley Cyrus,Michael Pollack,2023-01-13,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
2,GAULOIS,,,,JOLIE,SONY MUSIC ENTERTAINMENT / LA G CORP / TIENS TIENS RETIENS,2023,4,Atlas On The Track,Exi (FRA),GAULOIS,Ninho,2023-01-13,,
3,AYA NAKAMURA,,,,BABY,WARNER / REC. 118,2023,4,Shiruken Music,Maximilien Silva,Aya Nakamura,,2023-01-12,,
4,ZOLA,,,,AMBER,SONY MUSIC ENTERTAINMENT / AWA,2023,4,Kore,Aurélien Mazin,Zola,Kore,2022-11-18,,
5,MAES,,,,GALACTIC,CAPITOL MUSIC FRANCE / OMERTA 47 RECORDS,2023,4,Boumidjal,HoloMobb,Maes,Boumidjal,2023-01-06,sample,Michelle - The Singers Unlimited
6,SDM,,,,MR. OCHO,CAPITOL MUSIC FRANCE / CAPITOL,2023,4,H8MKRZ,,SDM,H8MKRZ,2022-12-02,,
7,GAZO,,,,DIE,BSB PROD,2023,4,Dallas,,Gazo,Dallas,2022-07-01,interpolation,Where Did I Put That Thing? / Bibbidi-Bobbidi-Boo - Oliver Wallace
8,REMA,,,,CALM DOWN,VIRGIN RECORDS FRANCE,2023,4,Andre Vibez,ThisizLondon,Rema,,2022-02-11,sample,Drake Bussy - Fetus Blasters
9,DAVID GUETTA,,,,I'M GOOD,WARNER / PARLOPHONE UK,2023,4,,,,,,,
10,METRO BOOMIN,THE WEEKND,,,CREEPIN',ISLAND DEF JAM / UNIVERSAL MUSIC,2023,4,Metro Boomin,DaHeala,Metro Boomin,21 Savage,2022-12-02,sample,Boadicea - Enya
11,ZIAK,,,,MÊME PAS UN GRINCEMENT,CAPITOL MUSIC FRANCE / MILLENIUM,2023,4,Sam Tiba,,Ziak,,2023-01-20,,
12,CENTRAL CEE,,,,LET GO,ADA FRANCE / CENTRAL CEE,2023,4,Nastylgia,KwolleM,Central Cee,Nastylgia,2022-12-15,sample,Let Her Go - Passenger
13,MAES,,,,FETTY WAP,CAPITOL MUSIC FRANCE / OMERTA 47 RECORDS,2023,4,HRNN,Nino Vella,Maes,HRNN,2022-11-09,,
14,KAZA,,,,HRTBRK #6,WARNER / ELEKTRA FRANCE,2023,4,LeTempsDuPiano,,Kaza,LeTempsDuPiano,2023-01-20,,
15,ROSALÍA,,,,DESPECHÁ,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,4,Chris Jedi,Gaby Music,ROSALÍA,Chris Jedi,2022-07-28,sample,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66 - Bizarrap"
16,MÅNESKIN,,,,THE LONELIEST,SONY MUSIC ENTERTAINMENT / EPIC,2023,4,Fabrizio Ferraguzzo,Måneskin,Damiano David,Ethan Torchio,2022-10-07,,
17,RK,,,,LOLA,CAPITOL MUSIC FRANCE / LES RESCAPES,2023,4,SHK,,RK,SHK,2022-10-05,,
18,TOM ODELL,,,,ANOTHER LOVE,COLUMBIA / ITNO/COLUMBIA,2023,4,Dan Grech-Marguerat,,Tom Odell,,2012-10-15,sample,Daleko stąd - Gospel
19,ROSA LINN,,,,SNAP,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,4,Alex Salibian,Ethan Schneiderman,Rosa Linn,Larzz Principato,2022-03-19,sample,Everything: 2022 Megamix - Joseph James (DJ)
20,SHAKIRA,,,,"SHAKIRA: BZRP MUSIC SESSIONS, VOL. 53",ORCHARD / DALE PLAY RECORDS,2023,4,Bizarrap,,Shakira,KEITYN,2023-01-11,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
21,GAZO,,,,FLEURS,BSB PROD,2023,4,Shiruken Music,,Tiakola,Gazo,2022-07-01,,
22,LIL NAS X,,,,STAR WALKIN',SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,4,Cirkut,Omer Fedi,Lil Nas X,Omer Fedi,2022-09-22,interpolation,Friday Night Lights (Version 4) - Lil Nas X
23,SAM SMITH,,,,UNHOLY,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC,2023,4,Blake Slatkin,Cirkut,Sam Smith,Kim Petras,2022-09-22,sample,Everything: 2022 Megamix - Joseph James (DJ)
24,PIERRE DE MAERE,,,,UN JOUR JE MARIERAI UN ANGE,WAGRAM / CINQ 7,2023,4,Marso (FRA),,Marso (FRA),Pierre de Maere,2021-11-08,,
25,ONE REPUBLIC,,,,I AIN'T WORRIED,POLYDOR / UNIVERSAL MUSIC,2023,4,Ryan Tedder,Brent Kutzle,Björn Yttling,Tyler Spry,2022-05-13,sample,Young Folks - Peter Bjorn and John
26,FAVÉ,,,,URUS,BELIEVE / MORNING GLORY MUSIC / 109 RECORD,2023,4,MB On The Track,,Favé (FRA),MB On The Track,2022-10-12,,
27,RIHANNA,,,,LIFT ME UP,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,4,Ludwig Göransson,,Rihanna,Tems,2022-10-28,sample,Lift Me Up (Instrumental) - Rihanna
28,BEYONCÉ,,,,CUFF IT,COLUMBIA / PARKWOOD ENTERTAINMENT/COLUMBIA,2023,4,Beyoncé,NOVA WAV,Beyoncé,Raphael Saadiq,2022-07-29,sample,Square Biz - Teena Marie
29,OLIVER TREE,ROBIN SCHULZ,,,MISS YOU,WEA / ATLANTIC RECORDS,2023,4,Robin Schulz,,Oliver Tree,Marshmello,2022-08-05,sample,Miss You - southstar
30,SLIMANE,,,,DES MILLIERS DE JE T'AIME,CAPITOL MUSIC FRANCE / CAPITOL,2023,4,Yaacov Salah,Meïr Salah,Slimane,,2022-09-02,,
31,HARRY STYLES,,,,AS IT WAS,SONY MUSIC ENTERTAINMENT / COLUMBIA,2023,4,Tyler Johnson,Kid Harpoon,Kid Harpoon,Tyler Johnson,2022-04-01,sample,Take on Me - a-ha
32,TIAKOLA,,,,MEUDA,WATI-B,2023,4,Oath (NLD),,Tiakola,Oath (NLD),2022-05-27,sample,"M3lo, Meuda et So Bad (Tiakola Remix) - Iverstar $"
33,SOOLKING,,,,BALADER,CAPITOL MUSIC FRANCE / CAPITOL,2023,4,MKL,,Niska,Soolking,2022-05-27,,
34,HAMZA,,,,INTRODUCTION,WARNER / JUST WOKE UP,2023,4,Ponko,Hamza,Hamza,,2023-01-13,,
35,RAYE,,,,ESCAPISM.,ORCHARD / HUMAN RE SOURCES,2023,4,Mike Sabath,,RAYE,Mike Sabath,2022-10-12,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
36,ZKR,,,,PHILLY,BELIEVE / MORNING GLORY MUSIC / ALL ROAD,2023,4,Troiza Beats,,SDM,Zkr,2023-01-16,,
37,ALONZO,,,,TOUT VA BIEN,SONY MUSIC ENTERTAINMENT / ONLY PRO,2023,4,SHK,Scar (FRA),Ninho,Naps,2022-05-20,,
38,AIME SIMONE,,,,SHINING LIGHT,BECAUSE / NO START NO END,2023,4,Aime Simone,,Aime Simone,,2020-07-31,,
39,SZA,,,,KILL BILL,SONY MUSIC ENTERTAINMENT / TOP DAWG ENTERTAINMENT/RCA RECORDS,2023,4,Carter Lang,Rob Bisel,SZA,Rob Bisel,2022-12-09,sample,Couldn’t Leave: Summer 2023 Megamix - Joseph James (DJ)
40,JUL,,,,NAMEK,BELIEVE / D'OR ET DE PLATINE,2023,4,AL PROD,,JuL,Omah Lay,2022-11-18,,
41,SDM,,,,BOLIDE ALLEMAND,CAPITOL MUSIC FRANCE / CAPITOL,2023,4,Berry Prod,Yopsy,SDM,Berry Prod,2022-12-02,interpolation,Rihanna - SDM
42,LOMEPAL,,,,DECRESCENDO,IDOL / PINÉALE,2023,4,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
43,VACRA,,,,TIKI TAKA,CARTHAGE MUSIC,2023,4,MarvelPro,,Vacra,,2022-11-10,,
44,ZEG P,,,,FADE UP,BELIEVE / ON DA TRAX,2023,4,Zeg P,,SCH,Hamza,2022-06-24,,
45,ORELSAN,ANGÈLE,,,CP_009_ E´VIDEMMENT,3EME BUREAU,2023,4,Skread,Phazz,Angèle,OrelSan,2022-10-28,,
46,DERTAY,,,,MA CAME,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION VIRGIN RECORDS DISTRIBUTION DEAL,2023,4,Narco Verra,,Dertay,,2022-12-09,,
47,SCH,,,,AUTOBAHN,REC118 / REC. 118,2023,4,SCH,Vito Bendinelli,SCH,Vito Bendinelli,2022-11-18,,
48,NINHO,,,,LA VIE QU ON MENE,REC. 118 / MAL LUNE MUSIC,2023,4,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
49,GAZO,,,,RAPPEL,SONY MUSIC ENTERTAINMENT / BSB PROD,2023,4,Shiruken Music,,Gazo,Shiruken Music,2022-06-28,,
50,FRESH LADOUILLE,MAES,,,BÉNÉFICE,WARNER / ELEKTRA FRANCE,2023,4,Kiaku,,Fresh laDouille,Maes,2023-01-20,,
51,PEDRO SAMPAIO,ANITTA,DADJU,MC PEDRINHO,DANÇARINA,WEA / WM BRAZIL,2023,4,Maikinho DJ,PEDRO SAMPAIO,Tiakola,MC Pedrinho,2022-02-01,sample,Dieu merci - Dadju
52,TIAKOLA,,,,GASOLINA,WATI-B,2023,4,Shiruken Music,,Tiakola,Rsko,2022-05-27,,
53,RONISIA,,,,SUIS-MOI,SONY MUSIC ENTERTAINMENT / EPIC,2023,4,Dany Synthé,,Ninho,Ronisia,2022-01-28,,
54,BIGFLO,OLI,,,COUP DE VIEUX,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION POLYDOR,2023,4,20syl,Bigflo,Charles Aznavour,Julien Doré,2022-06-24,sample,Axel F - Crazy Frog
55,NINHO,,,,JEFE,REC. 118 / MAL LUNE MUSIC,2023,4,PHILY ASAP,Mi8,Ninho,,2021-12-03,,
56,DAMSO,,,,COEUR DE PIRATE,TRENTE-QUATRE CENTIMES,2023,4,Twinsmatic,,Damso,Twinsmatic,2022-12-18,interpolation,Dégaine - Aya Nakamura
57,SOFIA CARSON,,,,COME BACK HOME,MCA / WALT DISNEY RECORDS,2023,4,Eren Cannata,Dan Crean,Eren Cannata,Justin Tranter,2022-07-12,interpolation,Come Back Home (Stripped) - Sofia Carson
58,LOMEPAL,,,,À PEU PRÈS,IDOL / PINÉALE,2023,4,Stwo,Pierrick Devin,Lomepal,,2022-09-16,,
59,DAMSO,,,,DIEU NE MENT JAMAIS,CAPITOL MUSIC FRANCE / CAPITOL,2023,4,DSK,,Damso,,2017-04-28,,
60,TAYC,,,,CARRY ME,BELIEVE / PLAY TWO,2023,4,Nyadjiko,,Tayc,,2023-01-09,,
61,CALEMA,,,,TE AMO,POLYDOR,2023,4,,,,,,,
62,LOUANE,,,,SECRET,ISLAND DEF JAM,2023,4,Tristan Salvati,,Louane,,2022-10-09,interpolation,Secret (sad orchestra) - Louane
63,GAMBI,,,,PETETE,WARNER / REC. 118,2023,4,808 Smoove,Elias Beats,Gambi,,2022-07-29,sample,Calabria 2007 - Enur
64,ASHE 22,,,,ANTHRACITE,BELIEVE / 22 RECORDS,2023,4,Amine Farsi,JuLee Beats,ASHE 22,Central Cee,2023-01-20,,
65,JUL,,,,CŒUR BLANC,BELIEVE / D'OR ET DE PLATINE,2023,4,Captain Beats,,JuL,Captain Beats,2022-12-08,,
66,OXLADE,,,,KU LO SA,SONY MUSIC ENTERTAINMENT / EPIC,2023,4,Ozedikus,,Oxlade,Camila Cabello,2022-10-21,sample,Feel complete - PinkPantheress
67,LORENZO,,,,COCO,ROMANCE MUSIQUE / MFC,2023,4,Arthur Malherbe,Yro,Lorenzo,Arthur Malherbe,2022-12-02,,
68,YANNS,,,,CLIC CLIC PAN PAN,BELIEVE / PRODIGE MUSIC,2023,4,Toto Beats,,Yanns,,2021-12-10,,
69,KERCHAK,,,,PEUR,SONY MUSIC ENTERTAINMENT / LABEL BLUE SKY,2023,4,Shiruken Music,Draco Dans Ta Face,Kerchak,Ziak,2022-09-23,,
70,NISKA,,,,GENKIDAMA,CAPITOL MUSIC FRANCE / MILLENIUM,2023,4,Boumidjal,HoloMobb,Niska,Boumidjal,2022-11-23,,
71,JUL,,,,J'AI TOUT SU,BELIEVE / D'OR ET DE PLATINE,2023,4,JuL,,JuL,,2022-06-03,,
72,LIBIANCA,,,,PEOPLE,SONY MUSIC ENTERTAINMENT / 5K RECORDS LIMITED,2023,4,Mage The Producer,,Libianca,Orhue Moses Dias,2022-12-05,,
73,CENTRAL CEE,,,,DOJA,WARNER / CENTRAL CEE,2023,4,LiTek,WhYJay,Central Cee,Eve,2022-07-21,sample,Let Me Blow Ya Mind - Eve
74,JOSMAN,,,,INTRO,SIDELINE,2023,4,Eazy Dew,Lucci’ (FRA),Josman,,2022-03-18,,
75,WERENOI,,,,SOLITAIRE,BELIEVE / PLR MUSIC & PGP RECORDS,2023,4,HuFel Beatz,,Werenoi,,2022-08-08,,
76,BLACK EYED PEAS,,,,DON'T YOU WORRY,POLYDOR,2023,4,will.i.am,David Guetta,will.i.am,apl.de.ap,2022-06-17,sample,Play Hard - David Guetta
77,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,4,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
78,NOUR,,,,PREMIER AMOUR,MCA,2023,4,,,,,2022-10-07,,
79,NINHO,,,,VVS,REC. 118 / MAL LUNE MUSIC,2023,4,Young KO,,Ninho,,2021-12-03,,
80,TIËSTO,TATE MCRAE,,,10:35,WEA / ATLANTIC RECORDS,2023,4,Tiësto,LOSTBOY,Tiësto,Amy Allen,2022-11-03,interpolation,10:35 (Demo) - Tiësto
81,AYA NAKAMURA,,,,SMS,WARNER / REC. 118,2023,4,Shiruken Music,Hard Level,Aya Nakamura,,2022-12-01,sample,Mon soleil - Princess Lover
82,SOOLKING,,,,SUAVEMENTE,CAPITOL MUSIC FRANCE / CAPITOL,2023,4,Scar (FRA),Voluptyk,Soolking,,2022-02-23,interpolation,Suavemente - Elvis Crespo
83,LADY GAGA,,,,BLOODY MARY,POLYDOR / INTERSCOPE RECORDS,2023,4,Lady Gaga,DJ White Shadow,DJ White Shadow,Lady Gaga,2011-05-23,sample,Капибара (Capybara) - ​gerka & kiryuha
84,PLK,,,,ÉMOTIF,WAGRAM / PANENKA MUSIC,2023,4,,,Playboi Carti,,,interpolation,Paper - Playboi Carti
85,DAMSO,,,,MACARENA,CAPITOL MUSIC FRANCE / CAPITOL,2023,4,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
86,BENSON BOONE,PHILIPPINE LAVREY,,,IN THE STARS,WEA / WARNER RECORDS,2023,4,Jason Evigan,,Benson Boone,Jason Evigan,2022-04-29,,
87,LUV RESVAL,,,,AZNVR,SONY MUSIC ENTERTAINMENT / AWA,2023,4,Kore,Aurélien Mazin,Luv Resval,,2023-01-06,,
88,LOMEPAL,,,,TROP BEAU,IDOL / PINÉALE,2023,4,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
89,GALA,,,,FREED FROM DESIRE,BELIEVE / DO IT YOURSELF,2023,4,Molella,Phil Jay,Gala,Molella,1996-10-23,sample,3 ÉTOILES - Yanslo
90,ZED,,,,JOLI,BELIEVE / LDS PRODUCTION,2023,4,Nepta,Maz Beats (FRA),Zed,Nepta,2022-09-09,,
91,HEUSS L'ENFOIRÉ,,,,LA MARSEILLAISE,BELIEVE / 150 PRODUCTIONS / STRAW PROD,2023,4,Zeg P,,Ninho,Heuss L’enfoiré,2022-11-04,interpolation,La Marseillaise (Version courte) - Rouget de l’Isle
92,TIMAL,,,,FILTRÉ,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC / CALIENTE RECO,2023,4,Noxious,,Gazo,Timal,2022-02-11,,
93,VIANNEY,ED SHEERAN,,,CALL ON ME,BELIEVE / TÔT OU TARD,2023,4,Vianney,Ed Sheeran,Ed Sheeran,Vianney,2022-10-07,,
94,SOUND OF LEGEND,,,,I'M SO EXCITED,BELIEVE / PLAY TWO,2023,4,Sound Of Legend,,Ruth Pointer,June Pointer,2022-10-14,,
95,FRESH LADOUILLE,,,,VOLTAIRE,ELEKTRA FRANCE,2023,4,Noxious,,Fresh laDouille,,2023-01-20,,
96,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,4,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
97,ZAHO,,,,ON S'FAIT DU MAL,SUTHER KANE,2023,4,Greg K,Jmi Sissoko,Zaho,Dadju,2023-01-20,,
98,TIAKOLA,,,,MODE AV,WATI-B,2023,4,Heezy Lee,Spectra (Producer),Gazo,Niska,2022-05-27,interpolation,PARKINSON - Gazo
99,SDM,,,,REDESCENDS,CAPITOL MUSIC FRANCE / CAPITOL,2023,4,Ghenda,,SDM,Tiakola,2022-07-15,,
100,NAPS,,,,LA KIFFANCE,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2023,4,Zeg P,,Naps,,2021-02-26,sample,OVER NOW - NickiMusic
101,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2023,4,,,,,2011-08-16,,
102,ORELSAN,,,,LA QUÊTE,WAGRAM / WAGRAM MUSIC / 3ÈME BUREAU,2023,4,Phazz,Skread,OrelSan,,2021-11-19,interpolation,CP_002_Les aventures de MiniSan - OrelSan
103,TAYC,MARCUS,,,SALOMÉ,BELIEVE / PLAY TWO,2023,4,Nyadjiko,,Tayc,,2021-11-26,,
104,BEENDO Z,,,,PAS BÊTE,WARNER / GUETTE MUSIC,2023,4,Beatsbyisma,,Beendo Z,Beatsbyisma,2022-06-29,,
105,TIAKOLA,,,,LA CLÉ,SONY MUSIC ENTERTAINMENT / WATI-B,2023,4,Boumidjal,D1gri,Tiakola,Boumidjal,2021-12-23,,
106,IMAGINE DRAGONS,,,,BONES,POLYDOR / INTERSCOPE RECORDS,2023,4,Mattman & Robin,,Dan Reynolds,Wayne Sermon,2022-03-11,sample,Radioactive Bones - Bongs237
107,ELTON JOHN,DUA LIPA,,,COLD HEART,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2023,4,GD8,,KayleeHazel,Elton John,2024-05-24,,
108,ZKR,,,,SAFARI,BELIEVE / MORNING GLORY MUSIC / ALL ROAD,2023,4,SlemBeatz,DJ Bellek,Zkr,Timal,2023-01-20,,
109,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2023,4,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
110,BORIS WAY,,,,KINGS & QUEENS,SONY MUSIC ENTERTAINMENT / B1,2023,4,Boris Way,,Boris Way,Leo Stannard,2022-10-28,,
111,IMAGINE DRAGONS,,,,SYMPHONY,POLYDOR / INTERSCOPE RECORDS,2023,4,Joel Little,,Dan Reynolds,Wayne Sermon,2022-07-01,,
112,LANDY,,,,VIRAL,BELIEVE / 109 RECORD / MORNING GLORY MUSIC / BELIEVE,2023,4,DJ Bellek,SlemBeatz,Landy,DJ Bellek,2023-01-13,,
113,RONISIA,,,,200 KM/H,SONY MUSIC ENTERTAINMENT / EPIC,2023,4,Heezy Lee,Noxious,Ronisia,Gazo,2022-12-09,,
114,STEPHEN SANCHEZ,,,,UNTIL I FOUND YOU,ISLAND DEF JAM / UNIVERSAL MUSIC,2023,4,Konrad Snyder,Ian Fitchuk,Stephen Sanchez,,2021-09-01,sample,FOUND YOU - DC The Don
115,GLASS ANIMALS,,,,HEAT WAVES,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2023,4,Dave Bayley,,Dave Bayley,,2020-06-29,sample,Guess What’s Back - David0Mario
116,OUSSAMA,,,,NSITI,WARNER / ELEKTRA FRANCE,2023,4,Sarah Benaldjia,,Oussama,,2022-12-28,,
117,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2023,4,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
118,DISIZ,,,,RENCONTRE,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2023,4,LUCASV,Augustin Charnet,Damso,Disiz,2022-03-17,,
119,DERMOT KENNEDY,,,,KISS ME,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2023,4,Scott Harris,KOZ,Dermot Kennedy,Dan Smith,2022-09-02,,
120,ADÉ,,,,TOUT SAVOIR,BELIEVE / TÔT OU TARD,2023,4,Adé (Chanteuse),Leslie Dupuis-Mendel,Adé (Chanteuse),,2022-04-19,,
121,FARRUKO,,,,PEPAS,SONY MUSIC ENTERTAINMENT / RCA,2023,4,Sharo Towers,Ghetto,IAmChino,Juan Manuel Gomez,2021-06-24,sample,Dos Tres Trucos - Paola Suárez
122,CAMILA CABELLO,,,,BAM BAM,SONY MUSIC ENTERTAINMENT / EPIC,2023,4,Ricky Reed,Édgar Barrera,Scott Harris,Cheche Alara,2022-03-04,sample,Everything: 2022 Megamix - Joseph James (DJ)
123,CHRIS BROWN,,,,UNDER THE INFLUENCE,SONY MUSIC ENTERTAINMENT / CHRIS BROWN ENTERTAINMENT/RCA RECORDS,2023,4,KDDO,,Tiffany McKie,Davido,2019-10-04,sample,Aparkat (Yarım Kaldı) - Ege Boran
