classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
166,ARIANA GRANDE,,,,34+35,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,1,Xavi,Mr. Franks,Xavi,Victoria Monét,2020-10-30,sample,switchup* - Cameron Reid
167,POWFU,,,,DEATH BED,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,1,Sebastien Galina,,Cesar $emento,,2019-12-19,,
168,ECHELON,VALD,,,GOTAGA,SONY MUSIC ENTERTAINMENT / ECHELON RECORDS,2021,1,ECHLN,,ECHLN,Georgia Rose,2019-11-29,,
169,LUCKY LUKE,,,,COOLER THAN ME,B1,2021,1,Lucky Luke,,Mike Posner,,2019-05-18,sample,Cooler Than Me (Single Mix) - Mike Posner
170,INDOCHINE,,,,L'AVENTURIER,RCA GROUP / INDOCHINE RECORDS,2021,1,Patrick Chevalot,​Patrick Le Morvan,Nicola Sirkis,,1982-11-15,,
171,TIËSTO,,,,THE BUSINESS,WEA / ATLANTIC RECORDS,2021,1,Anton Rundberg,Tiësto,Anton Rundberg,Julia Karlsson,2020-09-25,sample,Gazo x Tiësto - Die For The Business (Komodo mashup) - Komodo (Producer)
172,KOBA LAD,,,,ENCORE,CAPITOL MUSIC FRANCE / MILLENIUM,2021,1,HoloMobb,Boumidjal,Ninho,Koba LaD,2020-10-23,,
173,WEJDENE,,,,ANISSA,CAROLINE FRANCE / GUETTE MUSIC,2021,1,Mehdi Nine,,Feuneu,Wejdene,2020-04-15,interpolation,Mouloud Squad - Mouloud Squad
174,LOMEPAL,,,,TROP BEAU,PIAS FRANCE / IDOL,2021,1,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
175,NINHO,,,,PRIVILÈGE,REC. 118 / MAL LUNE MUSIC,2021,1,Wladimir Pariente,SNK,Ninho,,2020-10-30,,
176,JUL,,,,FEU,BELIEVE / D'OR ET DE PLATINE,2021,1,Sacha Rudy,Dinos,Dinos,,2024-11-29,,
177,MAES,,,,DISTANT,CAPITOL MUSIC FRANCE / MILLENIUM,2021,1,HoloMobb,Boumidjal,Ninho,Maes,2019-12-20,,
178,QUEEN,,,,BOHEMIAN RHAPSODY,CAROLINE FRANCE / UNIVERSAL MUSIC,2021,1,,,,,,,
179,CÉLINE DION,,,,J'IRAI OÙ TU IRAS,COLUMBIA,2021,1,Jean-Jacques Goldman,,Jean-Jacques Goldman,,1995-03-30,,
180,NINHO,,,,PROBLÈMES DU MATIN,REC. 118,2021,1,Hoodstar,,Ninho,,2020-10-02,interpolation,Dior - Pop Smoke
181,LANDY,,,,A1,109 RECORD,2021,1,DJ Bellek,,Landy,,2020-12-18,,
182,MILEY CYRUS,,,,PRISONER,RCA GROUP / RCA RECORDS LABEL,2021,1,watt,The Monsters & Strangerz,Jon Bellion,Stefan Johnson,2020-11-19,interpolation,Prisoner (Demo) - Miley Cyrus
183,DAMSO,,,,DEUX TOILES DE MER,TRENTE-QUATRE CENTIMES,2021,1,Bad Bijan,Paco Del Rosso,Damso,,2020-09-18,sample,SENTIMENTAL - Damso
184,SHAWN MENDES,,,,MONSTER,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,1,Ging,,Shawn Mendes,Justin Bieber,2020-11-20,,
185,BAKERMAT,,,,BAIANÁ,SONY MUSIC ENTERTAINMENT / B1,2021,1,Bakermat,,Vera Lúcia Barbosa,Marcelo Pretto,2019-07-26,sample,Baianá - Barbatuques
186,AVA MAX,,,,MY HEAD & MY HEART,WARNER / ATLANTIC RECORDS,2021,1,Cirkut,Earwulf,Ava Max,Cirkut,2020-11-19,interpolation,Around the World (La La La La La) - A Touch of Class
187,PLK,,,,ON SAIT JAMAIS,PANENKA MUSIC,2021,1,Karmen (FRA),Croisade,Niska,PLK,2020-08-28,,
188,JUL,,,,S.U.V,D'OR ET DE PLATINE,2021,1,Zaka2054,Abys One,JuL,,2020-12-18,,
189,BOOBA,,,,JAUNÉ,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,1,Chapo,Heizenberg,Zed,Booba,2020-05-12,,
190,TROIS CAFÉS GOURMANDS,,,,À NOS SOUVENIRS,WARNER / WM FR AFFILIATED/PLAY TWO,2021,1,,,Sébastien Gourseyrol,,2017-07-02,,
191,ALPHA WANN,,,,SOLDAT TUE SOLDAT,CAROLINE FRANCE / DON DADA RECORDS,2021,1,JayJay,LamaOnTheBeat,Kaaris,Infinit’,2020-12-18,interpolation,TOP 3 - Infinit’
192,AYA NAKAMURA,,,,FLY,REC. 118,2021,1,Aloïs Zandry,Machynist,Aya Nakamura,,2020-11-13,,
193,47TER,,,,VIVRE,LABEL ENTRECÔTE,2021,1,47ter,,47ter,,2020-10-29,,
194,HI_TACK,,,,SAY SAY SAY,WARNER / SPINNIN' RECORDS,2021,1,Hi_Tack,,Paul McCartney,Michael Jackson,2005-12-06,sample,Say Say Say - Paul McCartney
195,FLEETWOOD MAC,,,,DREAMS,WARNER RECORDS,2021,1,Ken Caillat,Richard Dashut,Stevie Nicks,,1977-02-04,sample,Cold Hands - Galactic Hole
196,DA UZI,,,,EAZY-E,WARNER / REC. 118,2021,1,DJ Taylor,,​DA Uzi,,2021-01-01,,
197,N'SEVEN7,,,,OTT #2.5,WARNER / REC. 118,2021,1,Cosmo (FRA),,Lasky,SKBonnet,2021-01-01,,
198,CARBOZO,,,,TIR DU BRAZIL,SONY MUSIC ENTERTAINMENT / ARISTA FRANCE,2021,1,SLK (Producer),,Timal,SLK (Producer),2020-12-11,,
199,HEUSS L'ENFOIRÉ,,,,MOULAGA,BELIEVE / MIDI MIDI PRODUCTION/150 PROD,2021,1,Zeg P,DJ Wiils,JuL,Heuss L’enfoiré,2019-12-13,sample,Moulaga - n1kiplugg
200,KAZA,,,,J’AIMERAIS TELLEMENT,WARNER / ELEKTRA FRANCE,2021,1,Wassil,,Kaza,,2020-10-23,interpolation,J’aimerais tellement - Jena Lee
1,DUA LIPA,,,,FEVER,WARNER / WARNER RECORDS,2021,2,Ian Kirkpatrick,Tristan Salvati,Dua Lipa,Julia Michaels,2020-10-29,sample,Doing Fine - Synnie
2,JUL,SCH,,,MOTHER FUCK,BELIEVE / D'OR ET DE PLATINE,2021,2,JuL,,JuL,SCH,2020-12-10,,
3,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2021,2,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
4,EVA,,,,CŒUR NOIR,MCA / ALDAM PRODUCTION,2021,2,Seysey,,Many,Eva,2020-12-04,,
5,LANDY,,,,MÉDUSA,109 RECORD,2021,2,DMS (FRA),WMK,Landy,,2020-12-18,,
6,NINHO,,,,TOUT EN GUCCI,REC. 118 / MAL LUNE MUSIC,2021,2,Lil Ben,,Ninho,,2020-10-30,,
7,ZKR,,,,TU VOIS COMMENT ?,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,DJ Bellek,SlemBeatz,PLK,Zkr,2021-01-08,,
8,LANDY,NISKA,,,MILLIONS D'EUROS,BELIEVE / 109 RECORD,2021,2,Million Man,,Niska,Landy,2020-11-25,,
9,NAZA,NISKA,,,JOLI BÉBÉ,CAPRICAROLESQUE,2021,2,DJ Erise,Latimer,Niska,Naza,2020-09-11,,
10,DJADJA,DINAZ,,,BOOSKA 77,BELIEVE / CARRÉ MUSIC,2021,2,Freaky Joe,,Dinaz,Djadja,2021-01-06,,
11,AYA NAKAMURA,STORMZY,,,PLUS JAMAIS,REC118 / REC. 118,2021,2,Timo (Producer),Black Yohda,Stormzy,Aya Nakamura,2020-11-13,,
12,BAD BUNNY,JHAY CORTEZ,,,DÁKITI,RIMAS ENTERTAINMENT LLC,2021,2,La Paciencia,Tainy,Nydia Laner,Mora,2020-10-30,sample,Bad Guy - Tom MacDonald
13,SCH,HORNET LA FRAPPE,LETO,SADEK,LA VIE DU BINKS,WARNER / REC. 118,2021,2,GRAUX,RDS,SCH,Soprano,2021-01-01,,
14,24KGOLDN,IANN DIOR,,,MOOD,RECORDS/COLUMBIA,2021,2,Blake Slatkin,KBeaZy,KBeaZy,Omer Fedi,2020-07-24,sample,If Guitar Riffs Were Lyrics - Steve Terreberry
15,LANDY,,,,ENFANTS TERRIBLES,BELIEVE / 109 RECORD,2021,2,Exi (FRA),Atlas On The Track,Ninho,Landy,2020-12-18,,
16,DADJU,,,,DIEU MERCI,POLYDOR,2021,2,Seysey,Dadju,Tiakola,Dadju,2020-10-09,sample,DANÇARINA (Remix) - PEDRO SAMPAIO
17,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,2,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
18,VIANNEY,,,,BEAU-PAPA,TÔT OU TARD,2021,2,Vianney,,Vianney,,2020-08-21,,
19,CJ,,,,WHOOPTY,WEA / CJ MUSIC GROUP,2021,2,Pxcoyo,,Pxcoyo,Mithoon,2020-07-30,sample,Sanam Re - Mithoon
20,MAÎTRE GIMS,,,,JUSQU'ICI TOUT VA BIEN,PLAY TWO,2021,2,GIMS,Renaud Rebillaud,Vitaa,GIMS,2020-11-06,,
21,KOBA LAD,,,,COFFRE PLEIN,CAPITOL MUSIC FRANCE / MILLENIUM,2021,2,Ken & Ryu,Heizenberg,Zed,Maes,2020-10-22,,
22,HEUSS L'ENFOIRÉ,VALD,,,CANADA,BELIEVE / 150 PRODUCTIONS / ECHELON RECORDS,2021,2,Seezy,Zeg P,Vald,Heuss L’enfoiré,2020-12-18,,
23,INTERNET MONEY,,,,LEMONADE,CAROLINE FRANCE / CAROLINE INT. MD P&D,2021,2,Taz Taylor,Nick Mira,Taz Taylor,Nick Mira,2020-08-14,sample,Lemonade - Jozzy
24,JUL,,,,LOIN DE TOUT,BELIEVE / D'OR ET DE PLATINE,2021,2,Kakou,,JuL,Wejdene,2020-12-18,interpolation,Was macht sie gerade - Massiv
25,PLK,,,,PILOTE,PANENKA MUSIC,2021,2,Neo Maestro,BGRZ,Hamza,PLK,2020-08-28,,
26,MASTER KG,NOMCEBO ZIKODE,,,JERUSALEMA,WARNER / ELEKTRA FRANCE,2021,2,Master KG,,Nomcebo Zikode,,2019-10-11,,
27,ROBIN SCHULZ,KIDDO,,,ALL WE GOT,WARNER / WM GERMANY,2021,2,Robin Schulz,JUNKX,Robin Schulz,Stefan Dabruck,2020-10-16,,
28,DUA LIPA,DABABY,,,LEVITATING,WARNER / WARNER RECORDS,2021,2,,,,,,,
29,DAMSO,,,,911,TRENTE-QUATRE CENTIMES,2021,2,Saint DX,Benjay,Damso,,2020-09-18,interpolation,SUMMER 2021 - L.E.J
30,AMEL BENT,,,,"1,2,3",ISLAND DEF JAM,2021,2,Renaud Rebillaud,,Vitaa,Dadju,2020-10-30,,
31,ZKR,,,,TRAVAIL D'ARABE,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,Julien Poinsotte,DJ Bellek,Niro,,2021-01-08,,
32,ZKR,,,,INTRO #9,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,Skini-Hendrix,,Zkr,,2021-01-08,,
33,JOK'AIR,,,,ELLES ONT TROP JOUÉ AVEC MON CŒUR,WARNER / WM FR AFFILIATED/PLAY TWO,2021,2,Thomas André,,Jok’Air,,2020-12-11,,
34,HATIK,,,,LA MEILLEURE,ISLAND DEF JAM / BENDO / LOW WOOD,2021,2,Medeline,,Jok’Air,Hatik,2020-03-06,,
35,BLACK EYED PEAS,,,,GIRL LIKE ME,POLYDOR,2021,2,Johnny Goldstein,Shakira,Shakira,Tim Mitchell,2020-06-19,interpolation,Girl Like You - will.i.am
36,OBOY,,,,CABEZA,SYNDICATE RECORDS,2021,2,​mammouth,,OBOY,,2020-07-03,,
37,ZOLA,SCH,,,9 1 1 3,AWA,2021,2,NASKID,Aurélien Mazin,SCH,Zola,2020-11-20,,
38,AYA NAKAMURA,,,,LA MACHINE,REC. 118,2021,2,Ever Mihigo,Some-1ne,Aya Nakamura,,2020-11-13,,
39,1PLIKÉ140,,,,LOPSA STORY,CAPITOL MUSIC FRANCE / MILLENIUM,2021,2,Josh Petruccio,,1PLIKÉ140,,2020-12-11,,
40,LETO,NINHO,,,VIE DE STAR,WARNER / REC. 118,2021,2,Shiruken Music,,Ninho,Leto,2021-01-01,,
41,MISTER V,,,,GAS,BELIEVE / HEY PELO,2021,2,Samy Ceezy,Geronimo Beats,Samy Ceezy,Gazo,2021-01-08,,
42,BOSH,,,,SLIDE,ARISTA FRANCE,2021,2,Mounchild,Blaise Keys,Bosh,,2020-10-23,,
43,OLIVIA RODRIGO,,,,DRIVERS LICENSE,POLYDOR / UNIVERSAL MUSIC,2021,2,Dan Nigro,,Dan Nigro,Olivia Rodrigo,2021-01-08,sample,LICENSE IS GOOD - ​toasty digital
44,POP SMOKE,,,,WHAT YOU KNOW BOUT LOVE,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,2,IamTash,,Troy Oliver,IamTash,2020-07-03,sample,Differences - Ginuwine
45,TONES AND I,,,,DANCE MONKEY,WEA / ELEKTRA (NEK),2021,2,Konstantin Kersting,,Tones and I,,2019-05-10,sample,2000-2019 mashup | 200 songs from the last 20 years - YamiNoBahamut
46,DADJU,,,,AMOUR TOXIC,POLYDOR,2021,2,Dadju,Seysey,Dadju,,2020-09-28,,
47,DAVID GUETTA,SIA,,,LET'S LOVE,WARNER / PARLOPHONE (FRANCE),2021,2,Marcus van Wattum,Giorgio Tuinfort,Giorgio Tuinfort,Marcus van Wattum,2020-09-11,,
48,SIA,,,,SNOWMAN,MONKEY PUZZLE/ATLANTIC,2021,2,Greg Kurstin,,Sia,Greg Kurstin,2017-11-10,,
49,GRAND CORPS MALADE,,,,MAIS JE T'AIME,CAROLINE FRANCE / ANOUCHE PRODUCTIONS,2021,2,Camille Lellouche,,Camille Lellouche,Grand Corps Malade,2020-06-19,,
50,ZKR,,,,ROMANCE CRIMINELLE,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALL POINTS,2021,2,AMusicBoy,DJ Bellek,Zkr,,2020-09-04,interpolation,The Boy Is Mine - Brandy
51,ZKR,,,,59 CARATS,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,Julien Poinsotte,DJ Bellek,Zkr,,2021-01-08,,
52,JUL,,,,LA PASSAT,D'OR ET DE PLATINE,2021,2,JAYSx15,Ysos,JuL,,2020-12-18,,
53,HATIK,,,,ANGELA,LOW WOOD,2021,2,Medeline,,Hatik,,2019-08-30,interpolation,Angela - Saïan Supa Crew
54,DJ KAYZ,,,,MONTE LE SON,WAGRAM / JUSTON RECORDS,2021,2,Slam,Djaresma,Niska,,2020-10-02,,
55,DJADJA,DINAZ,,,PERDU,CARRÉ MUSIC,2021,2,Yannis Wade,,Dinaz,Djadja,2020-12-10,,
56,TAYC,,,,COMME TOI,WARNER / WM FR AFFILIATED/PLAY TWO,2021,2,Yannick Péraste,,Tayc,,2020-12-01,,
57,ZKR,,,,J'AI FAIT LE TOUR,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,AMusicBoy,DJ Bellek,Zkr,,2020-12-16,,
58,ZKR,,,,COMME UN JUNKIE,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,AMusicBoy,DJ Bellek,Zkr,,2021-01-08,,
59,JAWSH 685 X JASON DERULO,,,,SAVAGE LOVE,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,2,,,,,,,
60,SAINT JHN,,,,ROSES,B1,2021,2,​f a l l e n,,​f a l l e n,SAINt JHN,2016-07-22,sample,Enciéndelo (Spanish Version) - Ele A El Dominio
61,ZKR,,,,Y'A TROP,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,DJ Bellek,,Zkr,,2021-01-08,,
62,BRULUX,,,,LÉGER GUI,BELIEVE / BRULER,2021,2,DJ Bellek,JuL,Brulux,JuL,2021-01-08,,
63,BTS,,,,DYNAMITE,BELIEVE / SCHLYAPA RECORDS,2021,2,David Stewart,,David Stewart,Jessica Agombar,2020-08-21,sample,Stan Your Enemies - Cacola
64,UZI,,,,À LA FÊTE,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,2,Hoodstar,,UZI (FRA),,2020-06-26,,
65,LETO,,,,MACARONI FEAT NINHO,REC118 / REC. 118,2021,2,,,,,2020-08-28,,
66,THERAPIE TAXI,,,,ETÉ 90,WAGRAM / PANENKA MUSIC,2021,2,Vincent Duteuil,Zaoui,,,2021-01-08,,
67,JULIEN DORÉ,,,,NOUS,COLUMBIA,2021,2,Tristan Salvati,Julien Doré,Julien Doré,,2020-09-04,,
68,ZKR,,,,SOURIRE DE MILLIONAIRE,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,DJ Bellek,AMusicBoy,Zkr,,2021-01-08,,
69,JUL,,,,LA PHARMACIE,D'OR ET DE PLATINE,2021,2,JuL,,JuL,,2020-12-18,,
70,ZKR,,,,POURSUITE,BELIEVE / ALLROAD / MORNING GLORY MUSIC / ALLPOINTS,2021,2,AMusicBoy,DJ Bellek,Koba LaD,Zkr,2020-10-09,,
71,INDOCHINE,CHRISTINE AND THE QUEENS,,,3SEX,INDOCHINE RECORDS,2021,2,Christine and the Queens,Ash Workman,Nicola Sirkis,,2020-11-25,,
72,QUARTERHEAD,,,,HEAD SHOULDERS KNEES AND TOES,WARNER / ELEKTRA FRANCE,2021,2,Quarterhead,Ofenbach,Dorian Lauduique,César Laurent de Rummel,2020-05-08,,
73,ZKR,,,,HLM,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,Julien Poinsotte,DJ Bellek,Leto,Zkr,2021-01-08,,
74,TWOCOLORS,,,,LOVEFOOL,POLYDOR,2021,2,twocolors,,Nina Persson,Peter Svensson,2020-05-07,interpolation,ПОЧЕМУ (WHY) - 44neverluv
75,PURPLE DISCO MACHINE,,,,HYPNOTIZED,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,2,Purple Disco Machine,,Sophie Scott,Matthew R. Johnson,2020-04-07,,
76,DADJU,,,,GRAND BAIN,POLYDOR,2021,2,MKL,,Ninho,Dadju,2020-06-19,,
77,ZOE WEES,,,,CONTROL,CAROLINE FRANCE / CAROLINE INT. MD S&D,2021,2,Ricardo Muñoz,Patrick Salmy,Nils Bodenstedt,René Miller,2020-03-13,sample,Pride - Jay Skata
78,TOM GREGORY,,,,RATHER BE YOU,B1,2021,2,Matt James,André Nookadu,Matt James,Adrien Nookadu,2020-07-03,,
79,ALRIMA,,,,JUSQU'AU BOUT,SONY MUSIC ENTERTAINMENT / ANUBIS,2021,2,Aladdin (beatmaker),,Hatik,Alrima,2020-12-11,,
80,NINHO,,,,LETTRE A UNE FEMME,REC. 118,2021,2,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
81,MABEL,24KGOLDN,,,TICK TOCK,WARNER / ATLANTIC RECORDS UK,2021,2,Jack Patterson,Mark Ralph,​​kamille,Jack Patterson,2020-08-21,sample,Tick Tock (feat. Ivy Walker) - DJ Alfie
82,SIA,,,,COURAGE TO CHANGE,WEA / ATLANTIC RECORDS,2021,2,Greg Kurstin,,P!nk,Sia,2020-09-25,interpolation,Courage - P!nk
83,NINHO,,,,LA VIE QU ON MENE,REC. 118 / MAL LUNE MUSIC,2021,2,Chady,,Ninho,,2019-03-22,sample,Chagrin des bons moments - PSO Thug
84,ARIANA GRANDE,,,,POSITIONS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,2,London on da Track,Killah B,Killah B,JustAcoustic,2020-10-23,sample,Assalto Perigoso - Melody (BRA)
85,OZUNA,DOJA CAT,SIA,,DEL MAR,AURA MUSIC CORP.,2021,2,Yazid Rivera,Hi Music Hi Flow,Yazid Rivera,Legazzy,2020-09-04,interpolation,Precious - Sia
86,AYA NAKAMURA,,,,DOUDOU,REC. 118,2021,2,Machynist,Ever Mihigo,Aya Nakamura,,2020-10-09,sample,Dou Dou - 4ERDAK
87,EDDY DE PRETTO,,,,BATEAUX-MOUCHES,INITIAL ARTIST SERVICES,2021,2,Charlie Trimbur,TEPR,SuperParka,Ambroise Willaume,2021-01-06,sample,La vie en rose - Édith Piaf
88,HVME,,,,GOOSEBUMPS,B1,2021,2,HVME,,Brock Korsan,Travis Scott,2020-06-11,interpolation,Goosebumps (Remix) - Travis Scott
89,HARRY STYLES,,,,WATERMELON SUGAR,COLUMBIA,2021,2,Tyler Johnson,Kid Harpoon,Tyler Johnson,Kid Harpoon,2019-11-16,sample,Fuck You With Sugar On Top - Nearly a Fox
90,TAYC,,,,N'Y PENSE PLUS,WM FR AFFILIATED/PLAY TWO,2021,2,Nyadjiko,,Tayc,,2020-06-20,interpolation,Aymie (Réponse à Tayc) - MikL
91,LIL NAS X,,,,HOLIDAY,COLUMBIA,2021,2,Tay Keith,Take a Daytrip,skaiwater,Jozzy,2020-11-13,sample,shitpost status (Nas) - LiL LiL (Johnny Equinox)
92,LANDY,,,,MA WERSS,BELIEVE / 109 RECORD,2021,2,Tommy On The Track,,Soolking,Landy,2020-12-18,,
93,ZKR,,,,THE WIRE,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,SlemBeatz,DJ Bellek,Zkr,,2021-01-08,,
94,TATE MCRAE,,,,YOU BROKE ME FIRST,RCA RECORDS LABEL,2021,2,Blake Harnage,,RYANN,Blake Harnage,2020-04-16,sample,Deep - Azel
95,JUL,,,,BROUNCHA,D'OR ET DE PLATINE,2021,2,AL PROD,,JuL,,2020-12-18,,
96,ZKR,,,,BAH OÉ,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,AMusicBoy,DJ Bellek,Zkr,,2021-01-08,,
97,LACRIM,,,,BOSTON GEORGE,CAPITOL MUSIC FRANCE / PLATA O PLOMO RECORDS,2021,2,Karmen (FRA),Twenty9,Maes,Lacrim,2020-10-16,,
98,BOOBA,,,,AZERTY,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,2,Sayen,,Booba,Sayen,2020-12-22,,
99,REGARD,,,,RIDE IT,SONY MUSIC ENTERTAINMENT / B1 / MINISTRY OF SOUND,2021,2,Regard,,Jay Sean,Alan Sampson,2019-07-26,sample,Zweifel - Eddin
100,ZKR,,,,CARACTÈRE,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,DJ Bellek,,Zkr,,2021-01-08,,
101,ZKR,,,,MÊME VALEURS,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,,,,,,,
102,POP SMOKE,,,,DIOR,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,2,808 Melo,,Pop Smoke,808 Melo,2019-07-26,sample,The Coven - Peter Gundry
103,LUCENZO,,,,NO ME AMA,WARNER / WM FR AFFILIATED/PLAY TWO,2021,2,Kameron Houff,Ne-Yo,Kameron Houff,Ne-Yo,2020-07-17,,
104,OBOY,,,,CRUEL,SYNDICATE RECORDS,2021,2,Machynist,Sam Poet,OBOY,,2020-11-06,sample,Free - Ultra Naté
105,POP SMOKE,,,,FOR THE NIGHT,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,2,Jess Jackson,Wylo,Wylo,MIKE DEAN,2020-07-03,sample,Nana - FRVRFRIDAY
106,ZKR,,,,LÀ-BAS,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,AMusicBoy,DJ Bellek,Zkr,,2021-01-08,,
107,AYA NAKAMURA,,,,JOLIE NANA,REC. 118,2021,2,Isaac Luyindula,John Makabi,Julio Masidi,Aya Nakamura,2020-07-17,interpolation,Summer 2020 - L.E.J
108,SAM SMITH,,,,DIAMONDS,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC,2021,2,OZGO,Shellback,OZGO,Sam Smith,2020-09-18,,
109,KENDJI GIRAC,,,,DERNIER MÉTRO,ISLAND DEF JAM,2021,2,Renaud Rebillaud,,Vitaa,Kendji Girac,2020-08-28,,
110,UNITÉ,,,,UNITÉ,WARNER / WM FR AFFILIATED/PLAY TWO,2021,2,Hoodstar,SNK,Soolking,Dadju,2020-11-20,interpolation,Compliqué - Dadju
111,AYA NAKAMURA,OBOY,,,PRÉFÉRÉ,REC118 / REC. 118,2021,2,Machynist,Aloïs Zandry,OBOY,Aya Nakamura,2020-11-13,interpolation,Corazon - Aya Nakamura
112,JOEL CORRY,MNEK,,,HEAD & HEART,WARNER / ATLANTIC RECORDS UK,2021,2,Joel Corry,Lewis Thompson,Joel Corry,Lewis Thompson,2020-07-03,,
113,CARBOZO,KOBA LAD,SHOTAS,,TOUS LES JOURS,ARISTA FRANCE,2021,2,Hoodstar,,Shotas,Koba LaD,2020-12-11,,
114,HIRO,NINHO,,,A DÉCOUVERT,URBAN,2021,2,John Scorp,Dopryn Wilson,Hiro,Ninho,2019-04-19,,
115,ALPHA WANN,,,,AAA,CAROLINE FRANCE / DON DADA RECORDS,2021,2,Richie Beats,Platinumwav,Alpha Wann,Nekfeu,2020-12-18,,
116,DINOS,,,,MOINS UN,CAPITOL MUSIC FRANCE / SPKTAQLR,2021,2,Ken & Ryu,,Nekfeu,Dinos,2020-11-27,,
117,JSX,BOOBA,,,POMPEII,BECAUSE / LA PIRATERIE MUSIC,2021,2,CG Flow,Ani Beatz,Booba,JSX,2020-12-04,,
118,JASON DERULO,,,,TAKE YOU DANCING,WEA / ATLANTIC RECORDS,2021,2,Emanuel Kiriakou,Teemu Brunila,Teemu Brunila,Jason Derulo,2020-07-22,interpolation,ЛА ЛА ЛА (LA LA LA) - Клава Кока (Klava Coca)
119,BILLIE EILISH,,,,THEREFORE I AM,POLYDOR / UNIVERSAL MUSIC,2021,2,FINNEAS,,Billie Eilish,FINNEAS,2020-11-12,sample,My Future - David0Mario
120,DABABY,,,,ROCKSTAR,MCA / UNIVERSAL MUSIC,2021,2,SethInTheKitchen,,SethInTheKitchen,Roddy Ricch,2020-04-17,sample,Mashup Tjedna - FREESTYLE - Hiljson Mandela
121,THE WEEKND,,,,IN YOUR EYES,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,2,Max Martin,Oscar Holter,The Weeknd,Belly,2020-03-20,sample,......IN YOUR ((EYES)) - deadbyoctober
122,TOPIC,,,,BREAKING ME,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,2,Topic,,René Miller,Moli,2019-12-19,sample,Breaking Me - O’Neil (Producer)
123,BOSH,,,,DJOMB,ARISTA FRANCE,2021,2,Mounchild,Blaise Keys,Bosh,,2020-03-27,interpolation,Summer 2020 - L.E.J
124,ZKR,,,,VIE DURE,BELIEVE / MORNING GLORY MUSIC / ALL ROAD / ALLPOINTS,2021,2,Skyz On Da Track,,Zkr,,2021-01-08,,
125,JASON DERULO,NUKA,,,LOVE NOT WAR,SONY MUSIC ENTERTAINMENT / ROBOTS & HUMANS,2021,2,Nuka,,Jason Derulo,Nuka,2020-11-20,,
126,BRULUX,,,,PANENKA,BELIEVE / BRULER,2021,2,DJ Bellek,,Brulux,Zkr,2021-01-08,,
127,BLACK EYED PEAS,,,,MAMACITA,POLYDOR,2021,2,Johnny Goldstein,will.i.am,Johnny Goldstein,Madonna,2020-04-10,interpolation,La Isla Bonita - Madonna
128,FRANGLISH,,,,MY SALSA,ISLAND DEF JAM,2021,2,Nyadjiko,,Tory Lanez,Franglish,2020-06-12,interpolation,Still Not a Player - Big Pun
